step,train_step_loss,train_acc,train_loss,val_acc,val_loss,alignment_reward,avg_intra_expert_coherence,expert_diversity_e0,expert_diversity_e1,expert_diversity_e2,expert_diversity_e3,expert_diversity_mean,expert_purity_e0,expert_purity_e1,expert_purity_e2,expert_purity_e3,expert_purity_mean,inter_expert_similarity,inter_expert_similarity_e0_e0,inter_expert_similarity_e0_e1,inter_expert_similarity_e0_e2,inter_expert_similarity_e0_e3,inter_expert_similarity_e1_e0,inter_expert_similarity_e1_e1,inter_expert_similarity_e1_e2,inter_expert_similarity_e1_e3,inter_expert_similarity_e2_e0,inter_expert_similarity_e2_e1,inter_expert_similarity_e2_e2,inter_expert_similarity_e2_e3,inter_expert_similarity_e3_e0,inter_expert_similarity_e3_e1,inter_expert_similarity_e3_e2,inter_expert_similarity_e3_e3,intra_expert_coherence_e0,intra_expert_coherence_e1,intra_expert_coherence_e2,intra_expert_coherence_e3,l_conflict,l_conflict_e0,l_conflict_e1,l_conflict_e2,l_conflict_e3,load_cv,load_max_min_ratio,overall_task_conflict_cos,router_conflict_grad_l2,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3,task_acc__glue_cola,task_acc__glue_mrpc,task_acc__glue_rte,task_conflict_t0_t0,task_conflict_t0_t1,task_conflict_t0_t2,task_conflict_t1_t0,task_conflict_t1_t1,task_conflict_t1_t2,task_conflict_t2_t0,task_conflict_t2_t1,task_conflict_t2_t2,task_grad_norm_cv,task_loss__glue_cola,task_loss__glue_mrpc,task_loss__glue_rte,utilization_ratio
100.0,0.6133548418680828,0.6456021222741434,0.6132526600374645,0.639346506578467,0.6162881646171069,0.03729269653558731,0.2789463536703456,0.9957064085831463,0.0,0.0,0.9737918285801341,0.4923745592908201,0.37107428908348083,0.0,0.0,0.39573314785957336,0.19170185923576355,-0.020494611203483334,1.0,0.0,0.0,-0.12296766722090001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12296766722090001,0.0,0.0,1.0,0.6634665481145161,0.0,0.0,0.45231886656686626,-0.03729269653558731,-0.018100576475262642,-0.0,-0.0,-0.01919212006032467,1.000203013420105,507125318050.3845,0.15218117362005176,0.0,0.6925608222890232,0.5071253180503845,0.0,0.0,0.4928746819496155,0.6912751677852349,0.696078431372549,0.5306859205776173,1.0,0.32118433066312685,0.19092095970379586,0.32118433066312685,1.0,-0.05556176950676752,0.19092095970379586,-0.05556176950676752,1.0,0.2941460071796288,0.5815517992236232,0.578765911214492,0.6885467834132057,0.5
200.0,0.5686701585849127,0.6973457816944332,0.5796212181635,0.6600455812397888,0.6102630774017695,0.26817938685417175,0.385101522614099,0.9543916184199618,0.0,0.0,0.9885941881727828,0.48574645164818614,0.48444700241088867,0.0,0.0,0.40915563702583313,0.22340065985918045,-0.03436660299278665,1.0,0.0,0.0,-0.20619961795671987,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.20619961795671987,0.0,0.0,1.0,0.8661756134359928,0.0,0.0,0.6742304770204033,-0.26817938685417175,-0.12655197083950043,-0.0,-0.0,-0.14162741601467133,1.0135010480880737,558292925357.8186,0.32534655094693776,0.0,0.6838914079384671,0.441707044839859,0.0,0.0,0.5582929253578186,0.7315436241610739,0.7720588235294118,0.47653429602888087,1.0,0.42505266251433843,0.29806557161376906,0.42505266251433843,1.0,0.2529214187127058,0.29806557161376906,0.2529214187127058,1.0,0.10414532452623067,0.6035688130028602,0.4442010461261459,0.7830193730763026,0.5
300.0,0.706629440188408,0.7392050360625761,0.505979591035378,0.71545634866906,0.5432373874752284,0.4878949522972107,-0.027376531620328277,0.8542327395867197,0.0,0.0,0.816423765721322,0.41766412632701044,0.4606456160545349,0.0,0.0,0.49474143981933594,0.2388467639684677,0.010840047049161293,1.0,0.0,0.0,0.06504028229496776,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06504028229496776,0.0,0.0,1.0,0.054096920823301496,0.0,0.0,-0.1636030473046146,-0.4878949522972107,-0.25233742594718933,-0.0,-0.0,-0.23555754125118256,1.0064729452133179,540292441844.9402,-0.018403340911945607,0.0,0.6854487552686974,0.4597075283527374,0.0,0.0,0.5402924418449402,0.7689357622243528,0.8431372549019608,0.5342960288808665,1.0,-0.17042063299040633,0.1095664414728354,-0.17042063299040633,1.0,0.005644168781734112,0.1095664414728354,0.005644168781734112,1.0,0.5885642062913774,0.5060923183123573,0.3948971065966522,0.7287227375166757,0.5
400.0,0.5379441703359287,0.7766210170323716,0.4678021249960584,0.7071941558183453,0.5498685315454891,0.07104911655187607,0.34265725834577426,0.8903539649394498,0.0,0.0,0.9417816825574435,0.4580339118742234,0.5666152238845825,0.0,0.0,0.4180785119533539,0.2461734339594841,-0.03960212893034332,1.0,0.0,0.0,-0.2376127735820599,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2376127735820599,0.0,0.0,1.0,0.7426175560206895,0.0,0.0,0.6280114773624076,-0.07104911655187607,-0.03601866215467453,-0.0,-0.0,-0.03503045439720154,1.012345911544074,555727243423.4619,0.06761433057569707,0.0,0.6797204601267973,0.44427263736724854,0.0,0.0,0.5557272434234619,0.7574304889741131,0.8406862745098039,0.5234657039711191,1.0,-0.09302847933496863,0.14510371449722112,-0.09302847933496863,1.0,0.15076775656483873,0.14510371449722112,0.15076775656483873,1.0,0.6205134660093024,0.5218962254642531,0.39600453447258355,0.7317048346996308,0.5
500.0,0.46729247209926444,0.7636753140660978,0.512267895294617,0.707320096405291,0.5861225021314075,0.15970167517662048,0.40730786905014027,0.981221763253394,0.0,0.0,0.9399248770701883,0.4802866600808956,0.41766977310180664,0.0,0.0,0.5090863704681396,0.23168903589248657,-0.05377108699552668,1.0,0.0,0.0,-0.32262652197316005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.32262652197316005,0.0,0.0,1.0,0.8533732999794181,0.0,0.0,0.7758581762211431,-0.15970167517662048,-0.06499511748552322,-0.0,-0.0,-0.09470655769109726,1.0171966552734375,565849244594.574,0.1494582825171977,0.0,0.6779205300327804,0.43415072560310364,0.0,0.0,0.565849244594574,0.7861936720997124,0.8014705882352942,0.5342960288808665,1.0,0.0990548139245847,0.18262407156020385,0.0990548139245847,1.0,0.16669596206680448,0.18262407156020385,0.16669596206680448,1.0,0.2782615537966561,0.4864669981917352,0.5329791300327462,0.7389213781697409,0.5
600.0,0.6180070191621782,0.7888127708925912,0.44218888230100584,0.744995165302167,0.5306570757398249,0.15728826820850372,0.2552885760780815,0.7947689561914567,0.0,0.0,0.8257629157141387,0.40513296797639886,0.6622723937034607,0.0,0.0,0.6327265501022339,0.32374973595142365,-0.040227783060194665,1.0,0.0,0.0,-0.241366698361168,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.241366698361168,0.0,0.0,1.0,0.6920630073348112,0.0,0.0,0.32909129697751477,-0.15728826820850372,-0.08090692013502121,-0.0,-0.0,-0.07638134807348251,1.0286340645232046,591702103614.8071,0.11231362832324528,0.0,0.6682927623667099,0.4054661989212036,0.0028318751137703657,0.0,0.5917021036148071,0.7583892617449665,0.8700980392156863,0.6064981949458483,1.0,0.0937354465066739,0.11389038069436959,0.0937354465066739,1.0,0.12931505776869232,0.11389038069436959,0.12931505776869232,1.0,0.21027874863782714,0.5536951909254071,0.33104116907891107,0.7072348672151566,0.5
700.0,0.3894630360106628,0.7814447040498442,0.44812673909346695,0.7185248129085505,0.5549626359876191,0.1726588010787964,0.3505696223942276,0.9669289617818388,5.0301676981939696e-11,0.0,0.9995748618572309,0.4916259559223428,0.42166751623153687,1.0,0.0,0.3474411070346832,0.442277155816555,-0.041029204736679134,1.0,0.18149137817436956,0.0,-0.299917896139393,0.18149137817436956,1.0,0.0,-0.12774871045505135,0.0,0.0,1.0,0.0,-0.299917896139393,-0.12774871045505135,0.0,1.0,0.7843622386129523,0.0,0.0,0.6179162509639582,-0.1726588010787964,-0.07977410405874252,-0.0,-0.0,-0.09288470447063446,1.0281413827110986,589409351348.877,0.13733304008367272,0.0,0.6654493919815179,0.40848591923713684,0.00210463791154325,0.0,0.589409351348877,0.7698945349952061,0.8333333333333334,0.5523465703971119,1.0,-0.035240954295547015,0.27935380137581,-0.035240954295547015,1.0,0.16788627317075516,0.27935380137581,0.16788627317075516,1.0,0.27790965948845125,0.49645690824694305,0.4403191255953382,0.728111874120576,0.5
800.0,0.5501072257757188,0.7977490518759311,0.43429604566035235,0.7186059322654105,0.6175634651882932,0.06440675258636475,0.47870871287987266,0.9631306053020955,0.5939198301009958,0.0,0.9954517380315692,0.6381255433586651,0.47104889154434204,0.6416076421737671,0.0,0.36001262068748474,0.36816728860139847,-0.01499821638766591,1.0,0.16237003825388954,0.0,-0.21362425356236567,0.16237003825388954,1.0,0.0,-0.03873508301751934,0.0,0.0,1.0,0.0,-0.21362425356236567,-0.03873508301751934,0.0,1.0,0.864020307773628,0.31547052658728053,0.0,0.7353440171585821,-0.06440675258636475,-0.02350621670484543,-0.009514284320175648,-0.0,-0.03138625621795654,1.011622787907456,592097401618.9575,0.2923717140678416,0.0,0.6656138005631941,0.39378470182418823,0.01411775778979063,0.0,0.5920974016189575,0.763183125599233,0.8186274509803921,0.5740072202166066,1.0,0.2677863223106577,0.31872027454301227,0.2677863223106577,1.0,0.29060854534985475,0.31872027454301227,0.29060854534985475,1.0,0.15455957630470255,0.6130241104650475,0.4419302252468233,0.7977360598530089,0.5
900.0,0.4344934138158958,0.8189839623120682,0.3807883614444912,0.7455479482192574,0.49958238590643717,0.1721097230911255,0.3661737681329965,0.8769031930717457,5.0301676981939696e-11,0.0,0.9688861380659448,0.461447332796998,0.5707281231880188,1.0,0.0,0.45322999358177185,0.5059895291924477,-0.01846819308422601,1.0,0.14151495520617272,0.0,-0.18938204420752588,0.14151495520617272,1.0,0.0,-0.06294206950400288,0.0,0.0,1.0,0.0,-0.18938204420752588,-0.06294206950400288,0.0,1.0,0.7871346350826786,0.0,0.0,0.6775604374493076,-0.1721097230911255,-0.053556859493255615,-0.033939167857170105,-0.0,-0.08461368829011917,0.9698704427249031,570053756237.03,0.10470177629277672,0.0,0.6728873376010193,0.3990571200847626,0.030888952314853668,0.0,0.57005375623703,0.775647171620326,0.8725490196078431,0.5884476534296029,1.0,-0.0028741253223580495,0.17935198880431003,-0.0028741253223580495,1.0,0.13762746539637818,0.17935198880431003,0.13762746539637818,1.0,0.4118750816634833,0.5079893992346434,0.31023173165671963,0.6805260268279485,0.5
1000.0,0.20768773555755615,0.8690356012122443,0.31056649472582937,0.761007814153048,0.5485177273463043,0.020698055624961853,0.44584193284115753,0.7878465179688683,0.6276673132354467,0.0,0.8879983437190885,0.5758780437308508,0.6505445241928101,0.54230797290802,0.0,0.5658817887306213,0.43968357145786285,-0.011265089865599076,1.0,0.07619165407677006,0.0,-0.1443173844231314,0.07619165407677006,1.0,0.0,0.0005351911527669032,0.0,0.0,1.0,0.0,-0.1443173844231314,0.0005351911527669032,0.0,1.0,0.8333818008221114,0.32331455121532987,0.0,0.6266713793271887,-0.020698055624961853,-0.004151926375925541,-0.0048758056946098804,-0.0,-0.011670324020087719,0.9160008280278733,576693296432.4951,0.11513355639434791,0.0,0.6577850476045299,0.34875693917274475,0.0745495855808258,0.0,0.5766932964324951,0.788111217641419,0.8848039215686274,0.6101083032490975,1.0,0.01253220709415798,0.214803324508004,0.01253220709415798,1.0,0.11806513758088176,0.214803324508004,0.11806513758088176,1.0,0.33904105946308116,0.5181749427108137,0.33900174938653616,0.788376489941563,0.5
