ts_epoch,event,phase,completed_jobs,total_jobs,failed_jobs,percent,eta_sec,elapsed_sec
1774759350.3332148,init,,0,0,0,0.0,,1.5735626220703125e-05
1774759350.3334987,pipeline_start,,0,0,0,0.0,,0.00030350685119628906
1774759350.3341012,lock_wait,,0,0,0,0.0,,0.0005509853363037109
1774759350.334353,lock_acquired,,0,0,0,0.0,,0.0011701583862304688
1774759350.3345394,method_start,,0,0,0,0.0,,0.0013802051544189453
1774759350.3348138,lock_wait,,0,0,0,0.0,,0.0016357898712158203
1774759350.335022,lock_acquired,,0,0,0,0.0,,0.0018587112426757812
1774759350.3352287,lock_released,,0,0,0,0.0,,0.0020606517791748047
1774759350.3358564,lock_wait,,0,0,0,0.0,,0.0026803016662597656
1774759350.336068,lock_acquired,,0,0,0,0.0,,0.0029032230377197266
1774759350.3362548,plan_add,,0,24,0,0.0,,0.003093719482421875
1774759350.3365092,phase_start,baseline:coord:train.lr,0,24,0,0.0,,0.0032958984375
1774759477.6073499,group_slots,baseline:coord:train.lr,0,24,0,0.0,,127.27309799194336
1774759477.6223514,group_start,baseline:coord:train.lr,0,24,0,0.0,,127.27478694915771
1774759937.7159426,job_done,baseline:coord:train.lr,1,24,0,4.166666666666667,13509.780055046082,587.3817415237427
1774759939.121657,job_done,baseline:coord:train.lr,2,24,0,8.333333333333334,6476.671468257904,588.7883152961731
1774759939.7135153,job_done,baseline:coord:train.lr,3,24,0,12.5,4125.661282539368,589.3801832199097
1774759939.79031,job_done,baseline:coord:train.lr,4,24,0,16.666666666666668,2947.285180091858,589.4570360183716
1774760388.4335084,job_done,baseline:coord:train.lr,5,24,0,20.833333333333332,3944.780203485489,1038.1000535488129
1774760389.2566738,job_done,baseline:coord:train.lr,6,24,0,25.0,3116.7700288295746,1038.9233429431915
1774760389.3372562,job_done,baseline:coord:train.lr,7,24,0,29.166666666666668,2523.295298167637,1039.0039463043213
1774760390.4962807,job_done,baseline:coord:train.lr,8,24,0,33.333333333333336,2080.3258605003357,1040.1629302501678
1774760847.4058087,job_done,baseline:coord:train.lr,9,24,0,37.5,2495.12078166008,1497.072468996048
1774760847.4630969,job_done,baseline:coord:train.lr,10,24,0,41.666666666666664,2095.9815111637117,1497.1296508312225
1774760847.8898816,job_done,baseline:coord:train.lr,11,24,0,45.833333333333336,1769.8395596851,1497.556550502777
1774760848.9921224,job_done,baseline:coord:train.lr,12,24,0,50.0,1498.658803462982,1498.6588034629822
1774761295.9526093,job_done,baseline:coord:train.lr,13,24,0,54.166666666666664,1646.2912664230053,1945.616951227188
1774761305.1583607,job_done,baseline:coord:train.lr,14,24,0,58.333333333333336,1396.303539105824,1954.8249547481537
1774761306.6796367,job_done,baseline:coord:train.lr,15,24,0,62.5,1173.807805109024,1956.3463418483734
