ts_epoch,event,phase,completed_jobs,total_jobs,failed_jobs,percent,eta_sec,elapsed_sec
1774666073.1689324,init,,0,0,0,0.0,,1.6689300537109375e-05
1774666073.1691952,pipeline_start,,0,0,0,0.0,,0.0002918243408203125
1774666073.1694076,lock_wait,,0,0,0,0.0,,0.0005276203155517578
1774666073.1696203,lock_acquired,,0,0,0,0.0,,0.0007429122924804688
1774666073.1698024,method_start,,0,0,0,0.0,,0.0009307861328125
1774666073.1700504,lock_wait,,0,0,0,0.0,,0.001176595687866211
1774666073.1702664,lock_acquired,,0,0,0,0.0,,0.0013897418975830078
1774666073.170453,lock_released,,0,0,0,0.0,,0.0015838146209716797
1774666073.17071,lock_wait,,0,0,0,0.0,,0.0018374919891357422
1774666073.170919,lock_acquired,,0,0,0,0.0,,0.0020427703857421875
1774666073.171098,plan_add,,0,1,0,0.0,,0.002228260040283203
1774666073.1712816,phase_start,baseline:coord:train.lr,0,1,0,0.0,,0.0024132728576660156
1774666073.1991615,group_slots,baseline:coord:train.lr,0,1,0,0.0,,0.029911279678344727
1774666073.1996322,group_start,baseline:coord:train.lr,0,1,0,0.0,,0.030591249465942383
1774666077.493662,job_done,baseline:coord:train.lr,1,1,0,100.0,,4.323863506317139
1774666077.505151,group_end,baseline:coord:train.lr,1,1,0,100.0,,4.33608341217041
1774666077.5054572,phase_end,,1,1,0,100.0,,4.336508512496948
1774666077.5058107,lock_released,,1,1,0,100.0,,4.336867809295654
1774666077.5064008,lock_wait,,1,1,0,100.0,,4.33744478225708
1774666077.5067708,lock_acquired,,1,1,0,100.0,,4.33781886100769
1774666077.5070596,plan_add,,1,2,0,50.0,4.338117837905884,4.338117837905884
1774666077.507353,phase_start,baseline:coord:train.weight_decay,1,2,0,50.0,4.338409662246704,4.338409662246704
1774666077.5472293,group_slots,baseline:coord:train.weight_decay,1,2,0,50.0,4.378092527389526,4.378092527389526
1774666077.5476103,group_start,baseline:coord:train.weight_decay,1,2,0,50.0,4.378610372543335,4.378610372543335
1774666081.7200892,job_done,baseline:coord:train.weight_decay,2,2,0,100.0,,8.55041766166687
1774666081.7335157,group_end,baseline:coord:train.weight_decay,2,2,0,100.0,,8.564462900161743
1774666081.733796,phase_end,,2,2,0,100.0,,8.56486177444458
1774666081.7341602,lock_released,,2,2,0,100.0,,8.565197944641113
1774666081.7348387,lock_wait,,2,2,0,100.0,,8.565848112106323
1774666081.7352488,lock_acquired,,2,2,0,100.0,,8.566272974014282
1774666081.735603,plan_add,,2,3,0,66.66666666666667,4.2833092212677,8.5666184425354
1774666081.7359552,phase_start,baseline:coord:train.grad_clip,2,3,0,66.66666666666667,4.283490896224976,8.566981792449951
1774666081.8260798,group_slots,baseline:coord:train.grad_clip,2,3,0,66.66666666666667,4.328533053398132,8.657066106796265
1774666081.8262975,group_start,baseline:coord:train.grad_clip,2,3,0,66.66666666666667,4.328705668449402,8.657411336898804
1774666085.7359838,job_done,baseline:coord:train.grad_clip,3,3,0,100.0,,12.566714763641357
1774666085.7509308,group_end,baseline:coord:train.grad_clip,3,3,0,100.0,,12.581885814666748
1774666085.7511508,phase_end,,3,3,0,100.0,,12.582259893417358
1774666085.751398,lock_released,,3,3,0,100.0,,12.582514524459839
1774666085.7521846,method_done,,3,3,0,100.0,,12.583300113677979
1774666085.7525365,method_start,,3,3,0,100.0,,12.58365774154663
1774666085.7527795,lock_wait,,3,3,0,100.0,,12.58389163017273
1774666085.7529964,lock_acquired,,3,3,0,100.0,,12.584120273590088
1774666085.753283,plan_add,,3,4,0,75.0,4.194768905639648,12.584306716918945
1774666085.7534788,phase_start,final:baseline,3,4,0,75.0,4.194866418838501,12.584599256515503
1774666085.8855584,group_slots,final:baseline,3,4,0,75.0,4.238851865132649,12.71655559539795
1774666085.8857687,group_start,final:baseline,3,4,0,75.0,4.238959948221843,12.716879844665527
1774666090.798249,job_done,final:baseline,4,4,0,100.0,,17.62905192375183
1774666090.809549,group_end,final:baseline,4,4,0,100.0,,17.640613079071045
1774666090.809761,phase_end,,4,4,0,100.0,,17.640870094299316
1774666090.809993,lock_released,,4,4,0,100.0,,17.641112804412842
1774666090.8102024,method_done,,4,4,0,100.0,,17.641319036483765
1774666090.8107169,pipeline_done,,4,4,0,100.0,,17.64182162284851
1774666090.8109517,lock_released,,4,4,0,100.0,,17.64207410812378
