ts_epoch,event,phase,completed_jobs,total_jobs,failed_jobs,percent,eta_sec,elapsed_sec
1774759195.8613482,init,,0,0,0,0.0,,3.314018249511719e-05
1774759195.8617704,pipeline_start,,0,0,0,0.0,,0.0004949569702148438
1774759195.8679636,lock_wait,,0,0,0,0.0,,0.0008664131164550781
1774759195.871065,lock_acquired,,0,0,0,0.0,,0.007109880447387695
1774759195.874895,method_start,,0,0,0,0.0,,0.010133028030395508
1774759195.8776975,lock_wait,,0,0,0,0.0,,0.014061212539672852
1774759195.9307475,lock_acquired,,0,0,0,0.0,,0.016794681549072266
1774759195.933573,lock_released,,0,0,0,0.0,,0.06988000869750977
1774759195.9358032,lock_wait,,0,0,0,0.0,,0.07352447509765625
1774759195.9380205,lock_acquired,,0,0,0,0.0,,0.07491636276245117
1774759195.9405577,plan_add,,0,24,0,0.0,,0.07709884643554688
1774759195.9429884,phase_start,cagrad:coord:train.lr,0,24,0,0.0,,0.07962536811828613
1774759195.9772432,group_slots,cagrad:coord:train.lr,0,24,0,0.0,,0.11570262908935547
1774759195.9808075,group_start,cagrad:coord:train.lr,0,24,0,0.0,,0.11634397506713867
1774763582.4747484,job_done,cagrad:coord:train.lr,1,24,0,4.166666666666667,100892.09333896637,4386.612753868103
1774767986.3341496,job_done,cagrad:coord:train.lr,2,24,0,8.333333333333334,96695.19997930527,8790.472725391388
1774772603.3342245,job_done,cagrad:coord:train.lr,3,24,0,12.5,93852.30985546112,13407.472836494446
1774776870.0759118,job_done,cagrad:coord:train.lr,4,24,0,16.666666666666668,88371.07244491577,17674.214488983154
1774781411.7578967,job_done,cagrad:coord:train.lr,5,24,0,20.833333333333332,84420.40602726936,22215.896322965622
1774785864.5002708,job_done,cagrad:coord:train.lr,6,24,0,25.0,80005.91670656204,26668.638902187347
1774789800.980178,job_done,cagrad:coord:train.lr,7,24,0,29.166666666666668,74326.71702705111,30605.118775844574
1774793367.018392,job_done,cagrad:coord:train.lr,8,24,0,33.333333333333336,68342.31369781494,34171.15684890747
1774796487.5422432,job_done,cagrad:coord:train.lr,9,24,0,37.5,62152.80143896739,37291.68086338043
1774799603.320805,job_done,cagrad:coord:train.lr,10,24,0,41.666666666666664,56570.44297566414,40407.45926833153
1774802787.6452434,job_done,cagrad:coord:train.lr,11,24,0,45.833333333333336,51517.562796852806,43591.7839050293
1774806032.8880084,job_done,cagrad:coord:train.lr,12,24,0,50.0,46837.02660036087,46837.02660036087
1774809694.033805,job_done,cagrad:coord:train.lr,13,24,0,54.166666666666664,42729.22274573033,50498.17233586311
1774813452.9309099,job_done,cagrad:coord:train.lr,14,24,0,58.333333333333336,38755.049680812015,54257.069553136826
1774816747.7076888,job_done,cagrad:coord:train.lr,15,24,0,62.5,34531.10763630867,57551.84606051445
1774819824.1164773,job_done,cagrad:coord:train.lr,16,24,0,66.66666666666667,30314.127298116684,60628.25459623337
1774822846.542305,job_done,cagrad:coord:train.lr,17,24,0,70.83333333333333,26209.103891989766,63650.68088054657
1774826009.656537,job_done,cagrad:coord:train.lr,18,24,0,75.0,22271.265070994694,66813.79521298409
1774829075.8476112,job_done,cagrad:coord:train.lr,19,24,0,79.16666666666667,18389.470047323328,69879.98617982864
1774832245.8604834,job_done,cagrad:coord:train.lr,20,24,0,83.33333333333333,14609.999817562104,73049.99908781052
1774835437.4553814,job_done,cagrad:coord:train.lr,21,24,0,87.5,10891.656281335014,76241.5939693451
1774838582.9978878,job_done,cagrad:coord:train.lr,22,24,0,91.66666666666667,7217.012399630114,79387.13639593124
1774841846.9113314,job_done,cagrad:coord:train.lr,23,24,0,95.83333333333333,3593.523896372837,82651.04961657524
1774844897.8759758,job_done,cagrad:coord:train.lr,24,24,0,100.0,,85702.01459169388
1774844897.93596,group_end,cagrad:coord:train.lr,24,24,0,100.0,,85702.07454609871
1774844897.9392772,phase_end,,24,24,0,100.0,,85702.07503032684
1774844897.942579,lock_released,,24,24,0,100.0,,85702.07841515541
1774844897.945553,lock_wait,,24,24,0,100.0,,85702.08351945877
1774844897.9540617,lock_acquired,,24,24,0,100.0,,85702.08470392227
1774844897.9570956,plan_add,,24,48,0,50.0,85702.09314441681,85702.09314441681
1774844897.9608777,phase_start,cagrad:coord:train.weight_decay,24,48,0,50.0,85702.09619832039,85702.09619832039
1774844898.0733824,group_slots,cagrad:coord:train.weight_decay,24,48,0,50.0,85702.21184015274,85702.21184015274
1774844898.1309502,group_start,cagrad:coord:train.weight_decay,24,48,0,50.0,85702.21247887611,85702.21247887611
1774848022.2149796,job_done,cagrad:coord:train.weight_decay,25,48,0,52.083333333333336,81720.24501415252,88826.35327625275
1774851056.1108232,job_done,cagrad:coord:train.weight_decay,26,48,0,54.166666666666664,77727.90338961894,91860.24946045876
1774854185.527302,job_done,cagrad:coord:train.weight_decay,27,48,0,56.25,73880.85131173664,94989.66597223282
1774857408.5280373,job_done,cagrad:coord:train.weight_decay,28,48,0,58.333333333333336,70151.90473965235,98212.6666355133
1774860694.0707402,job_done,cagrad:coord:train.weight_decay,29,48,0,60.416666666666664,66498.82666438202,101498.20911931992
1774864113.4064643,job_done,cagrad:coord:train.weight_decay,30,48,0,62.5,62950.52703566552,104917.54505944252
1774867109.0923653,job_done,cagrad:coord:train.weight_decay,31,48,0,64.58333333333333,59178.22335653152,107913.23082661629
1774870167.0504491,job_done,cagrad:coord:train.weight_decay,32,48,0,66.66666666666667,55485.5945340395,110971.189068079
1774873110.609603,job_done,cagrad:coord:train.weight_decay,33,48,0,68.75,51779.43098664284,113914.74817061424
1774876439.3896737,job_done,cagrad:coord:train.weight_decay,34,48,0,70.83333333333333,48276.746959840544,117243.52833104134
1774879155.0265265,job_done,cagrad:coord:train.weight_decay,35,48,0,72.91666666666667,44556.261335202624,119959.16513323784
1774882019.5510714,job_done,cagrad:coord:train.weight_decay,36,48,0,75.0,40941.229892889656,122823.68967866898
1774884785.064649,job_done,cagrad:coord:train.weight_decay,37,48,0,77.08333333333333,37337.33068515159,125589.20321369171
1774887663.7620015,job_done,cagrad:coord:train.weight_decay,38,48,0,79.16666666666667,33807.342269859815,128467.9006254673
1774890527.4024136,job_done,cagrad:coord:train.weight_decay,39,48,0,81.25,30307.278685514742,131331.5409705639
1774893266.7572422,job_done,cagrad:coord:train.weight_decay,40,48,0,83.33333333333333,26814.179174232482,134070.8958711624
1774896985.652052,job_done,cagrad:coord:train.weight_decay,41,48,0,85.41666666666667,23525.08621820589,137789.79070663452
1774902224.1028996,job_done,cagrad:coord:train.weight_decay,42,48,0,87.5,20432.6059149674,143028.2414047718
1774907585.4511437,job_done,cagrad:coord:train.weight_decay,43,48,0,89.58333333333333,17254.603446389352,148389.58963894844
1774912844.6402905,job_done,cagrad:coord:train.weight_decay,44,48,0,91.66666666666667,13968.070802211761,153648.77882432938
1774917954.1314268,job_done,cagrad:coord:train.weight_decay,45,48,0,93.75,10583.884660863878,158758.26991295815
1774924158.0899043,job_done,cagrad:coord:train.weight_decay,46,48,0,95.83333333333333,7172.270804415579,164962.2285015583
1774930432.4704514,job_done,cagrad:coord:train.weight_decay,47,48,0,97.91666666666667,3643.332105829361,171236.60897397995
