step,train_step_loss,train_acc,train_loss,val_acc,val_loss,avg_intra_expert_coherence,expert_diversity_e0,expert_diversity_e1,expert_diversity_e2,expert_diversity_e3,expert_diversity_mean,expert_purity_e0,expert_purity_e1,expert_purity_e2,expert_purity_e3,expert_purity_mean,inter_expert_similarity,inter_expert_similarity_e0_e0,inter_expert_similarity_e0_e1,inter_expert_similarity_e0_e2,inter_expert_similarity_e0_e3,inter_expert_similarity_e1_e0,inter_expert_similarity_e1_e1,inter_expert_similarity_e1_e2,inter_expert_similarity_e1_e3,inter_expert_similarity_e2_e0,inter_expert_similarity_e2_e1,inter_expert_similarity_e2_e2,inter_expert_similarity_e2_e3,inter_expert_similarity_e3_e0,inter_expert_similarity_e3_e1,inter_expert_similarity_e3_e2,inter_expert_similarity_e3_e3,intra_expert_coherence_e0,intra_expert_coherence_e1,intra_expert_coherence_e2,intra_expert_coherence_e3,load_cv,load_max_min_ratio,overall_task_conflict_cos,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3,task_acc__glue_sst2,task_conflict_t0_t0,task_grad_norm_cv,task_loss__glue_sst2,utilization_ratio
50.0,0.6337040513753891,0.8643483941855112,0.3800469680629547,0.8532110091743119,0.41423234397714787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0029869639722211066,1.0,0.09778671141336659,-0.08767969635549847,0.06517943026097062,0.09778671141336659,1.0,-0.10175146141806439,0.07489001989422275,-0.08767969635549847,-0.10175146141806439,1.0,-0.06634678762832374,0.06517943026097062,0.07489001989422275,-0.06634678762832374,1.0,1.0,1.0,1.0,1.0,0.9354627209350204,50.080586413480916,1.0,0.3589553927336264,0.5542728304862976,0.011067618615925312,0.034344349056482315,0.4003152847290039,0.8532110091743119,1.0,0.0,0.41423234397714787,0.5
100.0,0.43144314736127853,0.8768058916984662,0.32381712138750135,0.893348623853211,0.28176333812827414,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.00318048015470236,1.0,0.0961032470635201,-0.07404582442902931,0.05382205500574129,0.0961032470635201,1.0,-0.08542441023924703,0.08790351776435315,-0.07404582442902931,-0.08542441023924703,1.0,-0.059275704237124034,0.05382205500574129,0.08790351776435315,-0.059275704237124034,1.0,1.0,1.0,1.0,1.0,0.9332544644485627,50.44314334722034,1.0,0.35724298587632836,0.5135632157325745,0.025430528447031975,0.010181031189858913,0.4508250653743744,0.893348623853211,1.0,0.0,0.28176333812827414,0.5
150.0,0.11388462781906128,0.8888476443599757,0.31325867170337457,0.8899082568807339,0.3220491988923062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0017042046586908932,1.0,0.0736916264509949,-0.07924104065688768,0.05595175985610003,0.0736916264509949,1.0,-0.059189350426948,0.06660342559996792,-0.07924104065688768,-0.059189350426948,1.0,-0.06804164877537253,0.05595175985610003,0.06660342559996792,-0.06804164877537253,1.0,1.0,1.0,1.0,1.0,0.9245278835296631,37.037332273418414,1.0,0.25524012539364876,0.5012619495391846,0.025197193026542664,0.01353396475315094,0.4600069224834442,0.8899082568807339,1.0,0.0,0.3220491988923062,0.5
200.0,0.46615782380104065,0.893465381817102,0.28276634917809074,0.9105504587155964,0.2577257092534141,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0027465672165936116,1.0,0.069768344328654,-0.06883434451459573,0.058370983571692125,0.069768344328654,1.0,-0.07324403729613777,0.07725434508094722,-0.06883434451459573,-0.07324403729613777,1.0,-0.04683588787099818,0.058370983571692125,0.07725434508094722,-0.04683588787099818,1.0,1.0,1.0,1.0,1.0,0.9104804992675781,28.77137716826776,1.0,0.26471934365023164,0.4799349308013916,0.02816343680024147,0.016680985689163208,0.4752207398414612,0.9105504587155964,1.0,0.0,0.2577257092534141,0.5
250.0,0.5112502351403236,0.8922329952931743,0.32422745416312526,0.9071100917431193,0.3011834645813162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.01297206359043207,1.0,0.03703944166761368,0.0,-0.047318114294272205,0.03703944166761368,1.0,0.0,-0.06755370891593389,0.0,0.0,1.0,0.0,-0.047318114294272205,-0.06755370891593389,0.0,1.0,1.0,1.0,1.0,1.0,0.7941169738769531,466939657926.55945,1.0,0.420204942106107,0.4207153618335724,0.11234501004219055,0.0,0.46693965792655945,0.9071100917431193,1.0,0.0,0.3011834645813162,0.5
300.0,0.08786631189286709,0.9020772394541864,0.2614620827690913,0.9105504587155964,0.24934226714751936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.013262692022549484,1.0,-0.06635909328832947,0.07655494017620774,-0.05693311762867167,-0.06635909328832947,1.0,-0.055709807988478854,0.07255285803259715,0.07655494017620774,-0.055709807988478854,1.0,-0.049681931438621804,-0.05693311762867167,0.07255285803259715,-0.049681931438621804,1.0,1.0,1.0,1.0,1.0,0.9224811977192884,38.74026722657453,1.0,0.277551909652325,0.4794403314590454,0.02643454633653164,0.012433871626853943,0.48169150948524475,0.9105504587155964,1.0,0.0,0.24934226714751936,0.5
350.0,0.5487945675849915,0.9017357347547847,0.24836923984297488,0.9151376146788991,0.2270706282928586,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.01344457881651114,1.0,-0.06391389532822692,0.06537188110504186,-0.05765631540421206,-0.06391389532822692,1.0,-0.04071179100248041,0.06228653581160216,0.06537188110504186,-0.04071179100248041,1.0,-0.046043888080791476,-0.05765631540421206,0.06228653581160216,-0.046043888080791476,1.0,1.0,1.0,1.0,1.0,0.9038712325019379,20.46099651650968,1.0,0.3119134659614038,0.49838942289352417,0.024358022958040237,0.024879377335309982,0.45237308740615845,0.9151376146788991,1.0,0.0,0.2270706282928586,0.5
400.0,0.15890009887516499,0.8848386761496088,0.3699622211956271,0.8795871559633027,0.3846733687784184,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.016626021941481665,1.0,-0.08271031475753336,0.10503336589341333,-0.08762419608928627,-0.08271031475753336,1.0,-0.06898697812212372,0.07856825819859745,0.10503336589341333,-0.06898697812212372,1.0,-0.044036266771957426,-0.08762419608928627,0.07856825819859745,-0.044036266771957426,1.0,1.0,1.0,1.0,1.0,0.9520036096564269,46.41371126288214,1.0,0.23842003490399877,0.564673662185669,0.027133507654070854,0.012166095897555351,0.39602696895599365,0.8795871559633027,1.0,0.0,0.3846733687784184,0.5
450.0,0.13808910455554724,0.9163907407682371,0.2616903404227951,0.9243119266055045,0.25488029607063667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.009548036367840717,1.0,-0.01254041205704247,0.08047235860321768,-0.08109469027675188,-0.01254041205704247,1.0,0.002429182901774405,0.0002802057602448782,0.08047235860321768,0.002429182901774405,1.0,-0.046834863138486914,-0.08109469027675188,0.0002802057602448782,-0.046834863138486914,1.0,1.0,1.0,1.0,1.0,0.9035142775160936,56.63533088067777,1.0,0.21986906298803627,0.5023988485336304,0.04166770726442337,0.008870767429471016,0.44706276059150696,0.9243119266055045,1.0,0.0,0.25488029607063667,0.5
500.0,0.34692519158124924,0.9118620914935633,0.27207205356530084,0.9185779816513762,0.2769741176161915,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.009135254200649598,1.0,-0.01962291591781372,0.06951322652622166,-0.057821450435896316,-0.01962291591781372,1.0,-0.010391561484935844,0.013665664800604405,0.06951322652622166,-0.010391561484935844,1.0,-0.050154488692077774,-0.057821450435896316,0.013665664800604405,-0.050154488692077774,1.0,1.0,1.0,1.0,1.0,0.90400996112586,242.82846007796402,1.0,0.21185777336359024,0.4642590284347534,0.047404032200574875,0.0020027896389365196,0.48633432388305664,0.9185779816513762,1.0,0.0,0.2769741176161915,0.5
