ts_epoch,event,phase,completed_jobs,total_jobs,failed_jobs,percent,eta_sec,elapsed_sec
1774603130.191482,init,,0,0,0,0.0,,1.5974044799804688e-05
1774603130.1917562,pipeline_start,,0,0,0,0.0,,0.0003037452697753906
1774603130.1923852,lock_wait,,0,0,0,0.0,,0.0005335807800292969
1774603130.1925921,lock_acquired,,0,0,0,0.0,,0.0011723041534423828
1774603130.1928725,method_start,,0,0,0,0.0,,0.0013608932495117188
1774603130.193112,lock_wait,,0,0,0,0.0,,0.001695394515991211
1774603130.193305,lock_acquired,,0,0,0,0.0,,0.0018939971923828125
1774603130.1935024,lock_released,,0,0,0,0.0,,0.0020852088928222656
1774603130.1941085,lock_wait,,0,0,0,0.0,,0.0026831626892089844
1774603130.1943023,lock_acquired,,0,0,0,0.0,,0.0028905868530273438
1774603130.1944928,plan_add,,0,24,0,0.0,,0.003078937530517578
1774603130.194672,phase_start,baseline:coord:train.lr,0,24,0,0.0,,0.003261089324951172
1774603180.6276808,group_slots,baseline:coord:train.lr,0,24,0,0.0,,50.436092138290405
1774603180.6419525,group_start,baseline:coord:train.lr,0,24,0,0.0,,50.436479806900024
1774603371.9539256,job_done,baseline:coord:train.lr,1,24,0,4.166666666666667,5560.5271809101105,241.76205134391785
1774603372.299732,job_done,baseline:coord:train.lr,2,24,0,8.333333333333334,2663.189505815506,242.10813689231873
1774603372.3818483,job_done,baseline:coord:train.lr,3,24,0,12.5,1695.3326756954193,242.19038224220276
1774603372.5642087,job_done,baseline:coord:train.lr,4,24,0,16.666666666666668,1211.863774061203,242.3727548122406
1774603562.7756848,job_done,baseline:coord:train.lr,5,24,0,20.833333333333332,1643.8190926074983,432.5839717388153
1774603562.8737257,job_done,baseline:coord:train.lr,6,24,0,25.0,1298.0464124679565,432.68213748931885
1774603563.0195994,job_done,baseline:coord:train.lr,7,24,0,29.166666666666668,1051.153895684651,432.8280746936798
1774603563.158719,job_done,baseline:coord:train.lr,8,24,0,33.333333333333336,865.9343113899231,432.96715569496155
