step,train_step_loss,train_acc,train_loss,val_acc,val_loss,avg_intra_expert_coherence,expert_diversity_e0,expert_diversity_e1,expert_diversity_e2,expert_diversity_e3,expert_diversity_mean,expert_purity_e0,expert_purity_e1,expert_purity_e2,expert_purity_e3,expert_purity_mean,inter_expert_similarity,inter_expert_similarity_e0_e0,inter_expert_similarity_e0_e1,inter_expert_similarity_e0_e2,inter_expert_similarity_e0_e3,inter_expert_similarity_e1_e0,inter_expert_similarity_e1_e1,inter_expert_similarity_e1_e2,inter_expert_similarity_e1_e3,inter_expert_similarity_e2_e0,inter_expert_similarity_e2_e1,inter_expert_similarity_e2_e2,inter_expert_similarity_e2_e3,inter_expert_similarity_e3_e0,inter_expert_similarity_e3_e1,inter_expert_similarity_e3_e2,inter_expert_similarity_e3_e3,intra_expert_coherence_e0,intra_expert_coherence_e1,intra_expert_coherence_e2,intra_expert_coherence_e3,load_cv,load_max_min_ratio,overall_task_conflict_cos,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3,task_acc__glue_cola,task_acc__glue_mrpc,task_acc__glue_rte,task_conflict_t0_t0,task_conflict_t0_t1,task_conflict_t0_t2,task_conflict_t1_t0,task_conflict_t1_t1,task_conflict_t1_t2,task_conflict_t2_t0,task_conflict_t2_t1,task_conflict_t2_t2,task_grad_norm_cv,task_loss__glue_cola,task_loss__glue_mrpc,task_loss__glue_rte,utilization_ratio
100.0,0.7509985764821371,0.6498877277190844,0.6216943526081589,0.6639215911370404,0.6187782696462616,-0.14700580883458664,0.8942969638756278,0.9847955061661307,0.9739154202964726,5.0301676981939696e-11,0.7132519725971331,0.567118227481842,0.41567447781562805,0.4359484612941742,1.0,0.6046852916479111,0.12045676777205082,1.0,0.23956931984783006,0.26467444256460987,0.3323801329325461,0.23956931984783006,1.0,-0.09114182545935047,-0.05709724520913309,0.26467444256460987,-0.09114182545935047,1.0,0.03435578195580231,0.3323801329325461,-0.05709724520913309,0.03435578195580231,1.0,-0.002686206351401451,-0.30382629831480285,-0.2815107306721423,0.0,0.5108175873756409,5.945436587402411,-0.0578415940613984,0.6816459845544564,0.3452988862991333,0.19925464689731598,0.38987162709236145,0.06557493656873703,0.710450623202301,0.7181372549019608,0.5631768953068592,1.0,-0.3153127879785367,0.22721722691031257,-0.3153127879785367,1.0,-0.0854292211159711,0.22721722691031257,-0.0854292211159711,1.0,0.34618631669146516,0.5872033860619742,0.567111738902681,0.7020196839741298,0.75
200.0,0.5525666773319244,0.7037720735134769,0.5679053340855743,0.6565235629137254,0.5901966200658523,-0.02732059548073207,0.8609269834463057,0.7224616171221946,0.7833416595882648,0.7041494263998851,0.7677199216391626,0.4957667887210846,0.6698060631752014,0.6347506046295166,0.7230246067047119,0.6308370158076286,0.0992512923623598,1.0,0.24426551329114837,0.0002022476978889885,-0.006618320938216793,0.24426551329114837,1.0,0.27438642324751855,-0.05824280663630187,0.0002022476978889885,0.27438642324751855,1.0,0.14151469751212156,-0.006618320938216793,-0.05824280663630187,0.14151469751212156,1.0,0.7749025489273108,-0.29230959888882696,-0.2462823308610249,-0.3455930011003872,0.3195259165481279,2.4185436528895194,0.0711356083373416,0.6684946384004973,0.30346179008483887,0.3469085693359375,0.20619262754917145,0.1434369683265686,0.7123681687440077,0.7156862745098039,0.5415162454873647,1.0,0.6048727532157439,0.14206297065798748,0.6048727532157439,1.0,-0.5335288988617065,0.14206297065798748,-0.5335288988617065,1.0,0.28022672484941036,0.5409674279903638,0.5315732891653099,0.6980491430418833,1.0
300.0,0.672441154718399,0.7587246461465528,0.4957058067552364,0.7071929172253625,0.5469171638104361,-0.006381886794811303,0.8019489947078006,0.2784547953802957,0.8968742146663328,0.4735335772325612,0.6127028954967475,0.6524078249931335,0.9085351824760437,0.5653845071792603,0.7852134704589844,0.7278852462768555,0.10807221738249112,1.0,0.19531031056851417,0.07443991420840773,0.07013466505900755,0.19531031056851417,1.0,0.29540618443502037,-0.06462111676923583,0.07443991420840773,0.29540618443502037,1.0,0.07776334679323268,0.07013466505900755,-0.06462111676923583,0.07776334679323268,1.0,0.678417041080993,-0.24018309995437057,-0.16265420618988946,-0.30110728211597815,0.340094655752182,2.3946699951778223,-0.13992420901335076,0.6566587213978723,0.32552292943000793,0.3405408263206482,0.19172832369804382,0.14220783114433289,0.7401725790987536,0.7965686274509803,0.5848375451263538,1.0,-0.3629680545061498,0.4027190500086478,-0.3629680545061498,1.0,-0.45952362254255036,0.4027190500086478,-0.45952362254255036,1.0,0.45178484205186975,0.5211532772269868,0.45055389864479795,0.6690443155595235,1.0
400.0,0.6389722923437754,0.7654948445753759,0.4844704767111747,0.7148580856356629,0.5688239428367751,-0.04386555291505326,0.6307964948998614,0.4431863854229918,0.7419412015936061,0.4143825166875944,0.5575766496510134,0.5085548162460327,0.8095394968986511,0.6906944513320923,0.8304035663604736,0.7097980827093124,-0.027325902711440964,1.0,0.07583219878269859,0.29788845693811944,-0.0761789668764876,0.07583219878269859,1.0,-0.34322913368873315,-0.013964974953731736,0.29788845693811944,-0.34322913368873315,1.0,-0.10430299647051132,-0.0761789668764876,-0.013964974953731736,-0.10430299647051132,1.0,-0.29474883916898603,0.2600531652617393,-0.3063503308774672,0.1655837931245009,0.45184884049310203,2.7235226314258374,0.022612871607674705,0.6539091694134253,0.18474972248077393,0.4436304271221161,0.16288846731185913,0.20873144268989563,0.7344199424736337,0.7892156862745098,0.6209386281588448,1.0,-0.41024529164755563,0.7169306234061854,-0.41024529164755563,1.0,-0.23884671693560566,0.7169306234061854,-0.23884671693560566,1.0,0.4197226793200479,0.5369528120291199,0.48635086420850426,0.6831681522727013,1.0
500.0,0.5761542320251465,0.7968998670933226,0.4458166836597834,0.7207840998278344,0.556284167088617,0.20127526855974343,0.5645538849032339,0.6038297372737426,0.8168994690439101,0.6106047118066874,0.6489719507568935,0.6885879039764404,0.6213995814323425,0.5593419671058655,0.6052678823471069,0.6186493337154388,0.1192857663775682,1.0,0.17898142841578446,0.13022541829763742,0.0031914891377813957,0.17898142841578446,1.0,0.2828817321329216,-0.007581746696722091,0.13022541829763742,0.2828817321329216,1.0,0.12801627697800638,0.0031914891377813957,-0.007581746696722091,0.12801627697800638,1.0,0.27689167892351735,0.3205686363657982,-0.11840252455688431,0.32604328350654255,0.3785859499676168,3.058659763130746,0.43876141150777537,0.6388438732397778,0.2591846287250519,0.3915639817714691,0.22123311460018158,0.12801815569400787,0.7564717162032598,0.7524509803921569,0.6534296028880866,1.0,0.3313570385524349,0.4009149867574583,0.3313570385524349,1.0,0.584012209213433,0.4009149867574583,0.584012209213433,1.0,0.23988036458772644,0.49483530887381266,0.5631129730711965,0.6109042193208422,1.0
600.0,0.6946346461772919,0.8329857231139103,0.3869312019104088,0.7386138267969219,0.5521185952730735,0.15231752555851313,0.4350335911217093,0.8943865922844915,0.2354553763373188,0.5994066404017089,0.5410705500363071,0.8156450390815735,0.5030112266540527,0.9280421137809753,0.6308243274688721,0.7193806767463684,-0.1508278205407134,1.0,-0.14319946953650356,-0.1480352917962625,-0.062241427294317586,-0.14319946953650356,1.0,-0.39134629939178694,-0.0447161662521021,-0.1480352917962625,-0.39134629939178694,1.0,-0.11542826897330775,-0.062241427294317586,-0.0447161662521021,-0.11542826897330775,1.0,-0.331418298132133,0.9351635054931179,-0.3228732390303201,0.3283981339033879,0.4221905469894409,2.8601160081215133,0.7489355689429934,0.6322316005136128,0.23980209231376648,0.4239490330219269,0.1880210041999817,0.14822791516780853,0.775647171620326,0.7867647058823529,0.6534296028880866,1.0,0.6320845292578502,0.8245983263920427,0.6320845292578502,1.0,0.790123851179087,0.8245983263920427,0.790123851179087,1.0,0.41871908457233026,0.48528298729931124,0.476704257960413,0.6943685405594963,1.0
700.0,0.4601492037375768,0.848202796966003,0.367986462747064,0.7216535440285193,0.5738672919849223,0.365928735044622,0.6244240343895308,0.8077340961658572,0.46061905669246433,0.7429950407060548,0.6589430569884769,0.5597084760665894,0.644787609577179,0.7958942651748657,0.6681478023529053,0.6671345382928848,-0.02002745898678535,1.0,0.06239613987864462,0.3486790942858122,-0.13443349351464276,0.06239613987864462,1.0,-0.27561293799388764,-0.013481419501567773,0.3486790942858122,-0.27561293799388764,1.0,-0.10771213707507075,-0.13443349351464276,-0.013481419501567773,-0.10771213707507075,1.0,-0.1114560023041375,0.9523244432313298,-0.3102507983888624,0.9330972976401579,0.6075120100393308,3.2626719655221206,0.5347947885393602,0.601025684012307,0.1673925369977951,0.5129867196083069,0.16239158809185028,0.15722902119159698,0.7612655800575263,0.7647058823529411,0.6389891696750902,1.0,0.4170978856596171,0.8169380084168293,0.4170978856596171,1.0,0.3703484715416343,0.8169380084168293,0.3703484715416343,1.0,0.46394580472326014,0.5221660883727534,0.4684291754429247,0.7310066121390887,1.0
800.0,0.7868082622687022,0.8747518581538669,0.30494445446807494,0.7545374128943932,0.5244312337379232,0.45260028762449034,0.8983605705314813,0.8038668907449228,0.6033340683007539,0.7266938467167573,0.7580638440734788,0.5597242712974548,0.6552050113677979,0.7809489369392395,0.7035637497901917,0.674860492348671,-0.02226181355291133,1.0,0.11588086895746919,0.08107697888395912,0.18187763095787907,0.11588086895746919,1.0,-0.36790688076822464,0.011226435493792066,0.08107697888395912,-0.36790688076822464,1.0,-0.15572591484234274,0.18187763095787907,0.011226435493792066,-0.15572591484234274,1.0,0.2880540581526246,0.9621043130434951,-0.38842369505135776,0.9486664743531993,0.4096091174147409,2.7716189515096143,0.6480492601367727,0.6280863122945582,0.2229464203119278,0.4216187000274658,0.2033146619796753,0.15212000906467438,0.7698945349952061,0.8186274509803921,0.6750902527075813,1.0,0.8613206465819478,0.5138076246503461,0.8613206465819478,1.0,0.5690195091780239,0.5138076246503461,0.5690195091780239,1.0,0.4360005098161971,0.4835756299021931,0.46250166503858625,0.6272164062729904,1.0
900.0,0.5003227094809214,0.8912350374170391,0.27055759121510353,0.7579667799408023,0.5161550652452144,0.3352582313787058,0.9828260683684634,0.850529545473288,0.8471366327583371,0.8573917612177658,0.8844710019544636,0.3782176673412323,0.47933611273765564,0.6169043779373169,0.5968922972679138,0.5178376138210297,0.012514019288795293,1.0,0.08273100175098848,0.4768370381672344,-0.14494603718605661,0.08273100175098848,1.0,-0.2626198192251535,0.008851748992498125,0.4768370381672344,-0.2626198192251535,1.0,-0.08576981676673921,-0.14494603718605661,0.008851748992498125,-0.08576981676673921,1.0,-0.14373934569855162,0.9183501571242676,-0.2904655252515357,0.8568876393406429,0.4506240071353929,2.709619685494294,0.12739987621510396,0.6330776881012652,0.21477259695529938,0.44244372844696045,0.17949718236923218,0.16328628361225128,0.7583892617449665,0.8259803921568627,0.6895306859205776,1.0,-0.2589899842816343,0.77905938154563,-0.2589899842816343,1.0,-0.1378697686186839,0.77905938154563,-0.1378697686186839,1.0,0.47354069362554707,0.5046835914325282,0.4034111258007732,0.6403704785023416,1.0
1000.0,0.4059618981555104,0.89800735219423,0.2582659861569184,0.7508777834945347,0.682929615695877,0.3441182563094021,0.5881731950726511,0.8997217613002326,0.31523027556503874,0.9251306556502573,0.6820639718970449,0.7672313451766968,0.534447193145752,0.9063423871994019,0.5107395648956299,0.6796901226043701,-0.11910671873542998,1.0,-0.06440531150249028,-0.08812927649106202,-0.12336807402895023,-0.06440531150249028,1.0,-0.3106049967859447,0.007067650702507628,-0.08812927649106202,-0.3106049967859447,1.0,-0.13520030430664018,-0.12336807402895023,0.007067650702507628,-0.13520030430664018,1.0,-0.28314114642582694,0.9913254501056258,-0.3244607119956034,0.9927494335534132,0.607534646987915,3.3421360970085585,0.7850915683694836,0.5949161141007034,0.1629725843667984,0.5128569006919861,0.1534518301486969,0.1707187294960022,0.7785234899328859,0.7990196078431373,0.6750902527075813,1.0,0.915654981299176,0.6892363140418184,0.915654981299176,1.0,0.7503834097674563,0.6892363140418184,0.7503834097674563,1.0,0.426488661141792,0.5203250478064456,0.650298496110504,0.878165303170681,1.0
