ts_epoch,event,phase,completed_jobs,total_jobs,failed_jobs,percent,eta_sec,elapsed_sec
1775055532.0276659,init,,0,0,0,0.0,,1.6689300537109375e-05
1775055532.027938,pipeline_start,,0,0,0,0.0,,0.0002925395965576172
1775055532.0285459,lock_wait,,0,0,0,0.0,,0.0005271434783935547
1775055532.028776,lock_acquired,,0,0,0,0.0,,0.0011641979217529297
1775055532.029043,method_start,,0,0,0,0.0,,0.0013451576232910156
1775055532.029296,lock_wait,,0,0,0,0.0,,0.0016705989837646484
1775055532.0295181,lock_acquired,,0,0,0,0.0,,0.0018939971923828125
1775055532.0297256,lock_released,,0,0,0,0.0,,0.0021033287048339844
1775055532.0309846,lock_wait,,0,0,0,0.0,,0.003348827362060547
1775055532.031199,lock_acquired,,0,0,0,0.0,,0.003578662872314453
1775055532.0313938,plan_add,,0,64,0,0.0,,0.003770589828491211
1775055532.0315897,phase_start,baseline:coord:train.lr,0,64,0,0.0,,0.003971576690673828
1775055540.3870723,group_slots,baseline:coord:train.lr,0,64,0,0.0,,8.359281778335571
1775055540.3873267,group_start,baseline:coord:train.lr,0,64,0,0.0,,8.359679937362671
1775055599.613459,job_done,baseline:coord:train.lr,1,64,0,1.5625,4257.885043144226,67.58547687530518
1775055601.813017,job_done,baseline:coord:train.lr,2,64,0,3.125,2163.3383433818817,69.78510785102844
1775055601.927323,job_done,baseline:coord:train.lr,3,64,0,4.6875,1421.2908055782318,69.89954781532288
1775055601.981992,job_done,baseline:coord:train.lr,4,64,0,6.25,1049.313486814499,69.95423245429993
1775055657.0781348,job_done,baseline:coord:train.lr,5,64,0,7.8125,1475.5906408786773,125.05005431175232
1775055660.272349,job_done,baseline:coord:train.lr,6,64,0,9.375,1239.698063294093,128.24462723731995
1775055661.1745532,job_done,baseline:coord:train.lr,7,64,0,10.9375,1051.6240344388145,129.14681124687195
1775055661.3130393,job_done,baseline:coord:train.lr,8,64,0,12.5,904.9973270893097,129.28533244132996
1775055710.8606873,job_done,baseline:coord:train.lr,9,64,0,14.0625,1092.868054707845,178.83295440673828
1775055719.0176663,job_done,baseline:coord:train.lr,10,64,0,15.625,1009.743653011322,186.98956537246704
1775055719.3862953,job_done,baseline:coord:train.lr,11,64,0,17.1875,902.7276846495541,187.35857605934143
1775055719.6501007,job_done,baseline:coord:train.lr,12,64,0,18.75,813.0285911560059,187.6219825744629
1775055762.5499682,job_done,baseline:coord:train.lr,13,64,0,20.3125,904.3564778291262,230.52223944664001
1775055776.9003952,job_done,baseline:coord:train.lr,14,64,0,21.875,874.5451263019016,244.87263536453247
1775055777.7239306,job_done,baseline:coord:train.lr,15,64,0,23.4375,802.6072280565897,245.69609022140503
1775055777.7991571,job_done,baseline:coord:train.lr,16,64,0,25.0,737.3141477108002,245.77138257026672
1775055816.8407006,job_done,baseline:coord:train.lr,17,64,0,26.5625,787.4241058405707,284.8129744529724
1775055834.6501806,job_done,baseline:coord:train.lr,18,64,0,28.125,773.3684720463223,302.6224455833435
1775055835.9956074,job_done,baseline:coord:train.lr,19,64,0,29.6875,719.9238224405991,303.9678361415863
1775055836.26241,job_done,baseline:coord:train.lr,20,64,0,31.25,669.3159863948822,304.234539270401
1775055868.879549,job_done,baseline:coord:train.lr,21,64,0,32.8125,689.7441369351886,336.85178780555725
1775055889.6886103,job_done,baseline:coord:train.lr,22,64,0,34.375,682.806814735586,357.66071248054504
1775055893.365583,job_done,baseline:coord:train.lr,23,64,0,35.9375,644.1237462914509,361.3377113342285
1775055893.6171546,job_done,baseline:coord:train.lr,24,64,0,37.5,602.6489249865214,361.58935499191284
1775055922.5491781,job_done,baseline:coord:train.lr,25,64,0,39.0625,609.2133616447449,390.52138566970825
1775055943.5692508,job_done,baseline:coord:train.lr,26,64,0,40.625,601.4837915347172,411.5415415763855
1775055949.3832796,job_done,baseline:coord:train.lr,27,64,0,42.1875,571.93168231293,417.3555519580841
1775055949.4490156,job_done,baseline:coord:train.lr,28,64,0,43.75,536.6844573702131,417.42124462127686
1775055975.028675,job_done,baseline:coord:train.lr,29,64,0,45.3125,534.6561967915502,443.0008487701416
1775055995.7887661,job_done,baseline:coord:train.lr,30,64,0,46.875,525.595768292745,463.76097202301025
1775056003.9646695,job_done,baseline:coord:train.lr,31,64,0,48.4375,502.3844809147619,471.9369366168976
1775056004.6337562,job_done,baseline:coord:train.lr,32,64,0,50.0,472.60602617263794,472.60602617263794
1775056029.7165964,job_done,baseline:coord:train.lr,33,64,0,51.5625,467.525800632708,497.68875551223755
1775056046.3242733,job_done,baseline:coord:train.lr,34,64,0,53.125,453.79094944280735,514.296409368515
1775056060.1467576,job_done,baseline:coord:train.lr,35,64,0,54.6875,437.58434210504805,528.119033575058
1775056060.5608037,job_done,baseline:coord:train.lr,36,64,0,56.25,411.0812281502618,528.5330076217651
1775056085.1088114,job_done,baseline:coord:train.lr,37,64,0,57.8125,403.59971134727067,553.0810859203339
