step,train_step_loss,train_acc,train_loss,val_acc,val_loss,alignment_reward,avg_intra_expert_coherence,expert_diversity_e0,expert_diversity_e1,expert_diversity_e2,expert_diversity_e3,expert_diversity_mean,expert_purity_e0,expert_purity_e1,expert_purity_e2,expert_purity_e3,expert_purity_mean,inter_expert_similarity,inter_expert_similarity_e0_e0,inter_expert_similarity_e0_e1,inter_expert_similarity_e0_e2,inter_expert_similarity_e0_e3,inter_expert_similarity_e1_e0,inter_expert_similarity_e1_e1,inter_expert_similarity_e1_e2,inter_expert_similarity_e1_e3,inter_expert_similarity_e2_e0,inter_expert_similarity_e2_e1,inter_expert_similarity_e2_e2,inter_expert_similarity_e2_e3,inter_expert_similarity_e3_e0,inter_expert_similarity_e3_e1,inter_expert_similarity_e3_e2,inter_expert_similarity_e3_e3,intra_expert_coherence_e0,intra_expert_coherence_e1,intra_expert_coherence_e2,intra_expert_coherence_e3,l_conflict,l_conflict_e0,l_conflict_e1,l_conflict_e2,l_conflict_e3,load_cv,load_max_min_ratio,overall_task_conflict_cos,router_conflict_grad_l2,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3,task_acc__glue_cola,task_acc__glue_mrpc,task_acc__glue_rte,task_acc__glue_sst2,task_conflict_t0_t0,task_conflict_t0_t1,task_conflict_t0_t2,task_conflict_t0_t3,task_conflict_t1_t0,task_conflict_t1_t1,task_conflict_t1_t2,task_conflict_t1_t3,task_conflict_t2_t0,task_conflict_t2_t1,task_conflict_t2_t2,task_conflict_t2_t3,task_conflict_t3_t0,task_conflict_t3_t1,task_conflict_t3_t2,task_conflict_t3_t3,task_grad_norm_cv,task_loss__glue_cola,task_loss__glue_mrpc,task_loss__glue_rte,task_loss__glue_sst2,utilization_ratio
100.0,0.5822824109345675,0.7710479473845884,0.46330196541087987,0.7391021979431619,0.4906044033654452,1.2363460063934326,0.24326032706173137,0.8958393957217596,5.979470346869725e-11,0.839463654906493,0.9267242120614873,0.6655068156873837,0.3516358733177185,1.0,0.5281677842140198,0.40118980407714844,0.5702483654022217,0.0033087908579961882,1.0,-0.014236592034158715,0.03700961611032593,0.015536760556743875,-0.014236592034158715,1.0,-0.004962424509701634,-0.03498119951717632,0.03700961611032593,-0.004962424509701634,1.0,0.021486584541943993,0.015536760556743875,-0.03498119951717632,0.021486584541943993,1.0,0.21437469401781273,0.0,0.004160312533280715,0.754506301695832,-1.2363460063934326,-0.6063858866691589,-0.1523800939321518,-0.11252744495868683,-0.36505261063575745,1.1349809008859515,125.94786955910149,0.011684410881757768,0.0,0.5470203490440662,0.7254734635353088,0.005760109052062035,0.06516305357217789,0.20360341668128967,0.7746883988494727,0.8088235294117647,0.516245487364621,0.856651376146789,1.0,-0.13427265001931943,0.03366688242252454,0.1020307525103918,-0.13427265001931943,1.0,0.06322456402353172,-0.013602545103674268,0.03366688242252454,0.06322456402353172,1.0,0.019059461457092256,0.1020307525103918,-0.013602545103674268,0.019059461457092256,1.0,0.6450200604462301,0.4757281978699294,0.4279798821378977,0.7031026476274723,0.35560688582648126,0.5
200.0,0.511832750402391,0.8208354931872038,0.39291880660443435,0.7794775527581786,0.43891669831615965,3.0122509002685547,0.22290045069355102,0.9525965940555917,0.0,0.7323810653981226,0.9696763630484957,0.6636635056255524,0.3817422389984131,0.0,0.4810696244239807,0.3152373433113098,0.2945123016834259,-0.01746574111089812,1.0,0.0,-0.06484126698931066,0.060509449049659055,0.0,1.0,0.0,0.0,-0.06484126698931066,0.0,1.0,-0.10046262872573712,0.060509449049659055,0.0,-0.10046262872573712,1.0,0.2765567032442064,0.0,-0.08042582832823092,0.6954709278582286,-3.0122509002685547,-2.3754396438598633,-0.0,-0.1345052868127823,-0.5023061037063599,1.2087658643722534,9113.60168098023,0.12748356782303727,0.0,0.5349318386499698,0.7472901940345764,8.199724106816575e-05,0.014676795341074467,0.23795098066329956,0.785234899328859,0.8406862745098039,0.6101083032490975,0.8818807339449541,1.0,0.1805891882404551,0.13442158905433121,0.21996481317758754,0.1805891882404551,1.0,-0.002289795705933569,0.13950388712229442,0.13442158905433121,-0.002289795705933569,1.0,0.09271172504948894,0.21996481317758754,0.13950388712229442,0.09271172504948894,1.0,0.39014423278923677,0.47437058342843536,0.3485470475294651,0.6554105094185583,0.2773386528881799,0.5
300.0,0.33400903129950166,0.8705865271743901,0.3131259851499146,0.8238381482661881,0.3940034530358351,1.1800854206085205,-0.004137111069433215,0.8029379796166163,5.979470346869725e-11,0.7568058694238925,0.8386523267532772,0.5995990439633951,0.5947438478469849,1.0,0.573049783706665,0.5510337948799133,0.6797068566083908,-0.007145834141576517,1.0,-0.07492713048392113,0.007438150392673008,0.09263461945146281,-0.07492713048392113,1.0,0.03287779441893785,-0.06457303073680806,0.007438150392673008,0.03287779441893785,1.0,-0.03632540789180358,0.09263461945146281,-0.06457303073680806,-0.03632540789180358,1.0,0.03298973330646778,0.0,-0.17354108480772057,0.12400290722351992,-1.1800854206085205,-0.9590129256248474,-0.031208999454975128,-0.025563566014170647,-0.16429999470710754,1.3573106441578946,152.15414452921527,0.01847476292869581,0.0,0.4278581714630127,0.828918993473053,0.005447889678180218,0.01310327835381031,0.15253014862537384,0.8063279002876318,0.8725490196078431,0.6967509025270758,0.9197247706422018,1.0,-0.06665033664195644,0.007838455316391076,0.03960368128673931,-0.06665033664195644,1.0,-0.03747710004820092,0.10312993767506204,0.007838455316391076,-0.03747710004820092,1.0,0.0644039399841398,0.03960368128673931,0.10312993767506204,0.0644039399841398,1.0,0.5305112544326748,0.4803598771938249,0.3050494255880133,0.5653321997277321,0.22527230963377015,0.5
400.0,0.30640249187126756,0.8891592134566438,0.2580192596011657,0.8218496842673472,0.42404343432557123,0.9403020143508911,-0.11719407865655915,0.8646076043848696,0.007092881595104686,0.5198422833104597,0.9828546196259721,0.5935993472291015,0.48546352982521057,0.9987158179283142,0.6755717396736145,0.32868656516075134,0.6221094131469727,0.03190799058884749,1.0,0.02118347387847022,0.012031664454323162,0.03674715202992322,0.02118347387847022,1.0,0.07389922899037879,0.027459598079678068,0.012031664454323162,0.07389922899037879,1.0,0.020126826100311506,0.03674715202992322,0.027459598079678068,0.020126826100311506,1.0,-0.05738067573832494,-0.12674834074431024,-0.07134037915975237,-0.213306918983849,-0.9403020143508911,-0.6367356777191162,-0.0,-0.050247639417648315,-0.2533186674118042,1.2701614982178506,235.21043013373952,0.008501762044395185,0.0,0.46873147817758415,0.7837973833084106,0.003332324093207717,0.016099395230412483,0.19677072763442993,0.7948226270373921,0.8504901960784313,0.7292418772563177,0.9128440366972477,1.0,0.12995027298357686,-0.0534859992174716,-0.048245151143613135,0.12995027298357686,1.0,-0.03014382719871586,-0.002857670392836355,-0.0534859992174716,-0.03014382719871586,1.0,0.0557929472354312,-0.048245151143613135,-0.002857670392836355,0.0557929472354312,1.0,0.45496311107482873,0.5078637747062843,0.3914289315505765,0.5664604449910776,0.2304205860543464,0.5
500.0,0.2006463201250881,0.9310252380638933,0.18797000831683197,0.8361612898395752,0.4539328514678358,0.9533917307853699,0.11689420814533238,0.8362499871013013,0.010090865689719222,0.45674928713191415,0.8755978976840816,0.5446720094017541,0.4828377068042755,0.9980703592300415,0.67397540807724,0.4159252345561981,0.6427021771669388,0.022080698097301486,1.0,0.035838571629919026,0.024576624240259207,0.06960172286896973,0.035838571629919026,1.0,-0.02936084907471365,0.05052249263723601,0.024576624240259207,-0.02936084907471365,1.0,-0.01869437371786142,0.06960172286896973,0.05052249263723601,-0.01869437371786142,1.0,0.3368555698185496,-0.10909791223824998,-0.0041478512108407695,0.24396702621187072,-0.9533917307853699,-0.5881490707397461,-0.0004502383235376328,-0.05130438879132271,-0.31348803639411926,1.332980116250501,1238.9115340121493,0.014846303344847983,0.0,0.43788267800441155,0.8144344091415405,0.0006573789869435132,0.009358531795442104,0.17554983496665955,0.8101629913710451,0.8700980392156863,0.740072202166065,0.9243119266055045,1.0,-0.06563644447282913,-0.07007904429389294,0.07759367612577796,-0.06563644447282913,1.0,0.00727760070191701,0.08352474218557596,-0.07007904429389294,0.00727760070191701,1.0,0.056397289822539054,0.07759367612577796,0.08352474218557596,0.056397289822539054,1.0,0.5703612451240313,0.48920668652719346,0.4283956627522667,0.6864446258004854,0.2116844307913977,0.5
600.0,0.32135190488770604,0.9583983003664208,0.12027275061570798,0.8457825022486183,0.4466683993261231,2.4994192123413086,0.13518558089323113,0.9219313135690872,0.4874278962738239,0.43265976328308,0.8733293605341094,0.6788370834150251,0.3628775477409363,0.6435004472732544,0.7126148343086243,0.3827449381351471,0.5254344418644905,0.025986681222613536,1.0,0.04831942770781737,0.024030318435106047,0.058103665570498286,0.04831942770781737,1.0,-0.028959103650776353,0.049152362421597436,0.024030318435106047,-0.028959103650776353,1.0,0.005273416851438429,0.058103665570498286,0.049152362421597436,0.005273416851438429,1.0,0.432258580324924,-0.24784033123428292,0.09859180896903719,0.2577322655132462,-2.4994192123413086,-1.9620798826217651,-0.011014960706233978,-0.09012479335069656,-0.4361996054649353,1.3341021139500004,121.76188504694439,0.052755623418463383,0.0,0.4208756460593297,0.8174625635147095,0.006713616196066141,0.013044876977801323,0.1627790778875351,0.8178331735378715,0.8823529411764706,0.7689530685920578,0.9139908256880734,1.0,-0.0030267415813922624,-0.022592852686275724,0.028313575657792224,-0.0030267415813922624,1.0,0.06232704558413873,0.17565580410150317,-0.022592852686275724,0.06232704558413873,1.0,0.07585690943501418,0.028313575657792224,0.17565580410150317,0.07585690943501418,1.0,0.452316691407048,0.4870917173111781,0.38366574320258595,0.679650870846614,0.23626526594411448,0.5
700.0,0.10231940937228501,0.9585119498200807,0.12935726727339358,0.8398788159637178,0.5345458982803878,0.40704745054244995,0.14628777160074102,0.8282957895207531,0.0157825468566731,0.5141302235430489,0.6561654060338393,0.5035934914885787,0.3727525770664215,0.9967473745346069,0.5013948678970337,0.6615026593208313,0.6330993697047234,0.05843633960275054,1.0,0.05025837153820996,0.06537753614181141,0.07082471191824388,0.05025837153820996,1.0,0.02884918878356817,0.055911391647633715,0.06537753614181141,0.02884918878356817,1.0,0.0793968375870361,0.07082471191824388,0.055911391647633715,0.0793968375870361,1.0,0.4756604009109462,-0.014991421574128099,-0.2411997338601819,0.3656818409263279,-0.40704745054244995,-0.31878504157066345,-0.01393519900739193,-0.013408372178673744,-0.060918837785720825,1.381017409623707,537.8238366974708,0.02407886248909272,0.0,0.4021979073377756,0.8417110443115234,0.0015650311252102256,0.023402683436870575,0.13332116603851318,0.8178331735378715,0.8823529411764706,0.7545126353790613,0.9048165137614679,1.0,0.06254778347115124,-0.05907610570069906,0.12638839981161012,0.06254778347115124,1.0,-0.012309270544647682,0.04899363110419944,-0.05907610570069906,-0.012309270544647682,1.0,-0.02207126320705773,0.12638839981161012,0.04899363110419944,-0.02207126320705773,1.0,0.5246868404791474,0.541787737029667,0.4066796387271144,0.8954235690709934,0.29429264829377644,0.5
800.0,0.1720778060844168,0.9626031587348604,0.10916248499017342,0.8433551578008897,0.5635769460342547,0.3938870131969452,0.05996437603847724,0.8728020617280129,5.979470346869725e-11,0.5637722846519243,0.9585776346882127,0.5987879952819861,0.4457961320877075,1.0,0.49482107162475586,0.36187171936035156,0.5756222307682037,0.030320359818568565,1.0,-0.006935192273190947,0.05389671609291684,0.022543949919594273,-0.006935192273190947,1.0,0.018084043406703457,0.032845732915251405,0.05389671609291684,0.018084043406703457,1.0,0.061486908850136364,0.022543949919594273,0.032845732915251405,0.061486908850136364,1.0,0.33927037871184895,0.0,-0.0369270318237232,-0.06248584273421678,-0.3938870131969452,-0.27880939841270447,-0.0147179514169693,-0.028176676481962204,-0.07218299061059952,1.313063144683838,1309.2972050201033,0.029278732081410252,0.0,0.448140863776207,0.805446982383728,0.0006151750567369163,0.014863776043057442,0.1790740191936493,0.8437200383509108,0.875,0.7292418772563177,0.9254587155963303,1.0,0.09923291574269988,-0.06153105734454029,0.006934561267923759,0.09923291574269988,1.0,-0.0221099342288881,0.024160220813874436,-0.06153105734454029,-0.0221099342288881,1.0,0.12898568623739182,0.006934561267923759,0.024160220813874436,0.12898568623739182,1.0,0.4963357488035336,0.45965333421160565,0.42207926360723114,1.1719033619950687,0.2006718243231132,0.5
900.0,0.10024102048191708,0.9646718187752324,0.10436686206921458,0.8412597377294598,0.5523933389344691,1.1374585628509521,0.14586606692311804,0.8079001090370004,0.0030255372603636746,0.553142810953231,0.8110377605107196,0.5437765544403287,0.39388471841812134,0.9995139241218567,0.5772107839584351,0.5833958983421326,0.6385013312101364,0.06668243413409275,1.0,0.0504339052287917,0.07179803366147422,0.05149342595112211,0.0504339052287917,1.0,0.08642744737291101,0.045112636244555804,0.07179803366147422,0.08642744737291101,1.0,0.09482915634570163,0.05149342595112211,0.045112636244555804,0.09482915634570163,1.0,0.4106478750918732,-0.028840490629205726,-0.1443820103654513,0.346038893595256,-1.1374585628509521,-0.8319572806358337,-0.0,-0.00495254946872592,-0.3005487024784088,1.3020357365523012,1636.0615977666741,0.005662067518370026,0.0,0.4503062326174516,0.7994340658187866,0.0004886332317255437,0.014265679754316807,0.1858118325471878,0.8264621284755513,0.875,0.7472924187725631,0.9162844036697247,1.0,-0.006679666958808695,-0.014558983714220923,0.04064391303730151,-0.006679666958808695,1.0,0.02012479481008908,0.030655730378969383,-0.014558983714220923,0.02012479481008908,1.0,-0.0362133824431102,0.04064391303730151,0.030655730378969383,-0.0362133824431102,1.0,0.6130661323980106,0.47943962621725383,0.5488167688413225,0.948180798823063,0.23313616185623687,0.5
1000.0,0.15791521247592755,0.9685665838379849,0.08493887622885676,0.8463979368734114,0.5969343392240154,0.8106653094291687,0.06575993294214531,0.8702817419778692,0.48879945791068596,0.5091529596494305,0.7232254830132736,0.6478649106378148,0.3911847174167633,0.6023412346839905,0.6292498111724854,0.4705441892147064,0.5233299881219864,0.04883304176042471,1.0,0.04530625507759935,0.06494170160214244,0.05195702289892413,0.04530625507759935,1.0,0.022638094839042038,0.06037653922069756,0.06494170160214244,0.022638094839042038,1.0,0.04777863692414277,0.05195702289892413,0.06037653922069756,0.04777863692414277,1.0,0.5061846811894218,-0.13732221441160045,-0.06218406596604445,-0.04363866904319572,-0.8106653094291687,-0.6463822722434998,-5.846954445587471e-05,-0.007161435671150684,-0.15706311166286469,1.3070334975143372,542.4342259784961,0.04557255589238968,0.0,0.4370359458373143,0.8040484189987183,0.0014822966186329722,0.020818475633859634,0.17365072667598724,0.8370086289549377,0.8700980392156863,0.7472924187725631,0.9311926605504587,1.0,0.0822454354735026,-0.0030254398894903607,0.08240982914828655,0.0822454354735026,1.0,-0.002732919022309997,0.0496608369272881,-0.0030254398894903607,-0.002732919022309997,1.0,0.06487759271706113,0.08240982914828655,0.0496608369272881,0.06487759271706113,1.0,0.49621840444536475,0.48985632797320666,0.505810369115072,1.1867992049575877,0.2052714548501951,0.5
