step,train_step_loss,train_acc,train_loss,val_acc,val_loss,avg_intra_expert_coherence,expert_diversity_e0,expert_diversity_e1,expert_diversity_e2,expert_diversity_e3,expert_diversity_mean,expert_purity_e0,expert_purity_e1,expert_purity_e2,expert_purity_e3,expert_purity_mean,inter_expert_similarity,inter_expert_similarity_e0_e0,inter_expert_similarity_e0_e1,inter_expert_similarity_e0_e2,inter_expert_similarity_e0_e3,inter_expert_similarity_e1_e0,inter_expert_similarity_e1_e1,inter_expert_similarity_e1_e2,inter_expert_similarity_e1_e3,inter_expert_similarity_e2_e0,inter_expert_similarity_e2_e1,inter_expert_similarity_e2_e2,inter_expert_similarity_e2_e3,inter_expert_similarity_e3_e0,inter_expert_similarity_e3_e1,inter_expert_similarity_e3_e2,inter_expert_similarity_e3_e3,intra_expert_coherence_e0,intra_expert_coherence_e1,intra_expert_coherence_e2,intra_expert_coherence_e3,load_cv,load_max_min_ratio,overall_task_conflict_cos,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3,task_acc__glue_cola,task_acc__glue_mrpc,task_acc__glue_rte,task_conflict_t0_t0,task_conflict_t0_t1,task_conflict_t0_t2,task_conflict_t1_t0,task_conflict_t1_t1,task_conflict_t1_t2,task_conflict_t2_t0,task_conflict_t2_t1,task_conflict_t2_t2,task_grad_norm_cv,task_loss__glue_cola,task_loss__glue_mrpc,task_loss__glue_rte,utilization_ratio
50.0,0.6115315059820811,0.6449879531385303,0.6056609537952414,0.6297637926264603,0.6091460913469917,0.8464803493249204,0.9464684019710438,0.8952504321912258,0.9621550011567056,0.9663047096799116,0.9425446362497216,0.49933502078056335,0.5668218731880188,0.47231748700141907,0.45019495487213135,0.49716733396053314,0.0026391330455041626,1.0,-0.2804563553583763,0.30401945830397376,0.3388513961170247,-0.2804563553583763,1.0,0.0409681746056109,-0.10234980292226477,0.30401945830397376,0.0409681746056109,1.0,-0.2851980724729433,0.3388513961170247,-0.10234980292226477,-0.2851980724729433,1.0,0.77127044267597,0.853267713421225,0.8708549027403235,0.8905283384621635,0.33720539960796836,2.524519270798529,0.40168996010950914,1.328116050403979,0.2239474505186081,0.15230296552181244,0.23925791680812836,0.38449177145957947,0.6912751677852349,0.7034313725490197,0.49458483754512633,1.0,0.5241415897704863,0.4106438938337565,0.5241415897704863,1.0,0.2702843967242844,0.4106438938337565,0.2702843967242844,1.0,0.40588215668670313,0.5725612793942444,0.5528814767797788,0.701995517866952,1.0
100.0,0.5802359580993652,0.6788324371155924,0.5944096394791916,0.6653101358780616,0.6003919138389499,0.6277923635666872,0.902376324731755,0.9282582096801286,0.9127807072788251,0.848639970277223,0.8980138029919829,0.5594462156295776,0.5254124402999878,0.5403831601142883,0.6158482432365417,0.5602725148200989,-0.015447603520529514,1.0,-0.2685496332109651,0.20802244520447036,0.1355924046965807,-0.2685496332109651,1.0,0.121578835431965,-0.2526020950585532,0.20802244520447036,0.121578835431965,1.0,-0.036727578186674895,0.1355924046965807,-0.2526020950585532,-0.036727578186674895,1.0,0.45034268753220247,0.6144958747731342,0.7304455520351546,0.7158853399262574,0.37068577059337743,2.7665297007444885,0.23033750607090497,1.315383787094443,0.236444890499115,0.14410215616226196,0.22078998386859894,0.39866289496421814,0.7152444870565676,0.75,0.5306859205776173,1.0,0.20944083371927455,0.3261718912137317,0.20944083371927455,1.0,0.15539979327970868,0.3261718912137317,0.15539979327970868,1.0,0.5022017214306764,0.5530586296706709,0.5545295599628898,0.6935875518832888,1.0
150.0,0.46967460587620735,0.6701011309275767,0.5897272452172174,0.6548726259254863,0.6134642691986817,0.8456036454279194,0.983387385268041,0.9794566478454242,0.9914600185680549,0.9772265715028535,0.9828826557960934,0.38767242431640625,0.4312297999858856,0.3983795642852783,0.4398714303970337,0.41428830474615097,-0.023109217744659485,1.0,-0.39978727520686785,0.19694725215519437,0.18848278507336955,-0.39978727520686785,1.0,0.22717634314125254,-0.14595358435955935,0.19694725215519437,0.22717634314125254,1.0,-0.20552082727134616,0.18848278507336955,-0.14595358435955935,-0.20552082727134616,1.0,0.8315086557462684,0.7650964429569099,0.8915778144760589,0.8942316685324404,0.36717212386795905,2.774844283378125,0.2074141418902138,1.313238277065533,0.23256880044937134,0.14286889135837555,0.22812359035015106,0.39643892645835876,0.7775647171620326,0.696078431372549,0.49097472924187724,1.0,0.18776786398789067,0.37066438918618566,0.18776786398789067,1.0,0.06381017249656509,0.37066438918618566,0.06381017249656509,1.0,0.4995510825636274,0.5228646827136515,0.572353398975204,0.7451747259071895,1.0
200.0,0.5847148249546686,0.7203705754120687,0.5227646303507568,0.6944943020537591,0.5484478044409128,0.8243847999629446,0.9852292165174957,0.99976865887688,0.9972184810740825,0.9729658583037791,0.9887955536930594,0.39761239290237427,0.34258008003234863,0.36127185821533203,0.4112958610057831,0.3781900480389595,-0.03976034872024653,1.0,-0.37787399599634763,0.12493903009997116,0.20682743865881734,-0.37787399599634763,1.0,0.14965413462071697,-0.12241194553859701,0.12493903009997116,0.14965413462071697,1.0,-0.21969675416603998,0.20682743865881734,-0.12241194553859701,-0.21969675416603998,1.0,0.8012789569525284,0.7704859296521821,0.8747916148244147,0.8509826984226532,0.351904958486557,2.6889001032578244,0.33675863076459445,1.3189882147643301,0.23464982211589813,0.14462772011756897,0.23183299601078033,0.38888949155807495,0.763183125599233,0.8112745098039216,0.5090252707581228,1.0,0.41665941588901123,0.3075996391212711,0.41665941588901123,1.0,0.286016837283501,0.3075996391212711,0.286016837283501,1.0,0.49854239232175834,0.48538408178182046,0.43785295993381856,0.7221063716070992,1.0
250.0,0.5785750945409139,0.7015509266533856,0.5507915970264595,0.6998306554953045,0.5618094739030325,0.49801128923258997,0.9186950971741226,0.8464153736376157,0.8359107288026643,0.8781124170286164,0.8697834041607547,0.5063698291778564,0.5815348625183105,0.5458232164382935,0.536460280418396,0.5425470471382141,0.0034710693656048106,1.0,-0.3121735579041528,0.31900925201053765,0.1942323946481613,-0.3121735579041528,1.0,0.04221331513847587,-0.12858322252626275,0.31900925201053765,0.04221331513847587,1.0,-0.09387176517313041,0.1942323946481613,-0.12858322252626275,-0.09387176517313041,1.0,0.30778318068648014,0.45057985468532324,0.5502015294061486,0.683480592152408,0.32510905562531284,2.4984598245710443,0.07450530948218663,1.330519726982823,0.2372925728559494,0.15104089677333832,0.23429708182811737,0.37736961245536804,0.7746883988494727,0.7941176470588235,0.5306859205776173,1.0,0.07833980475115122,0.03558638612504044,0.07833980475115122,1.0,0.10958973757036823,0.03558638612504044,0.10958973757036823,1.0,0.5372236396184789,0.5090270895539349,0.4810579724463762,0.695343359708786,1.0
300.0,0.6569712037841479,0.7312922927322959,0.4974488413367532,0.7208091205372223,0.5334863133762799,-0.15423355168752734,0.7857620064089738,0.8433501580107615,0.8074497484111032,0.671690107497666,0.7770630050821261,0.6133983135223389,0.5243430137634277,0.5687207579612732,0.7122231125831604,0.60467129945755,-0.03130118889594572,1.0,-0.2204965000513513,0.00989489048987099,0.09949290575854235,-0.2204965000513513,1.0,0.35718549835608454,-0.19661915153760154,0.00989489048987099,0.35718549835608454,1.0,-0.23726477639121937,0.09949290575854235,-0.19661915153760154,-0.23726477639121937,1.0,-0.09577623713846713,-0.1162553846876323,-0.2738678662707884,-0.13103471865322155,0.3787862378531637,2.987204428360447,-0.011400271004480572,1.301189764575274,0.2544621527194977,0.1321747899055481,0.21852943301200867,0.39483311772346497,0.7900287631831256,0.8308823529411765,0.5415162454873647,1.0,-0.07661587759772953,-0.1541639357675617,-0.07661587759772953,1.0,0.19657900035184953,-0.1541639357675617,0.19657900035184953,1.0,0.6537100836018681,0.4836142679235635,0.39957624348793547,0.7172684287173408,1.0
350.0,0.5008935779333115,0.7440453958229464,0.5212894909554483,0.7142795637383682,0.5786286202340833,0.8232200556212532,0.9781193833044627,0.9914651184896246,0.9867793756567506,0.9548533240854755,0.9778043003840784,0.4385041892528534,0.3926960229873657,0.41145291924476624,0.481685072183609,0.4310845509171486,0.01179514564009019,1.0,-0.11936864321350513,0.1537412176381803,0.26750983824134295,-0.11936864321350513,1.0,0.17911029142492516,-0.20159467752741086,0.1537412176381803,0.17911029142492516,1.0,-0.20862715272299126,0.26750983824134295,-0.20159467752741086,-0.20862715272299126,1.0,0.7264149902234059,0.7975398587854405,0.8964209386125005,0.8725044348636658,0.3128066137798564,2.423050882792033,0.1802972183485558,1.3315652045248836,0.25712335109710693,0.152104452252388,0.22221530973911285,0.36855682730674744,0.7420901246404602,0.8014705882352942,0.5992779783393501,1.0,0.08571434643642106,0.23938957771550542,0.08571434643642106,1.0,0.2157877308937409,0.23938957771550542,0.2157877308937409,1.0,0.204395731978289,0.6218722454833848,0.4361627756380567,0.6778508395808084,1.0
400.0,0.5110329339901606,0.7922010377001322,0.4549309026550377,0.7472887934844263,0.5209994917369042,0.7563723062722923,0.9350153887420642,0.9288044438329361,0.9186919504140051,0.93904193958481,0.9303884306434539,0.4541762173175812,0.4610452651977539,0.4765726923942566,0.5003088116645813,0.47302574664354324,0.04096121853906464,1.0,-0.07416305285894288,0.1087288301707512,0.22556237411676974,-0.07416305285894288,1.0,0.31907135238246087,-0.2086384780043128,0.1087288301707512,0.31907135238246087,1.0,-0.12479371457233826,0.22556237411676974,-0.2086384780043128,-0.12479371457233826,1.0,0.626158014716523,0.7330852061912433,0.8464923724034187,0.8197536317779845,0.34047673231085923,2.539648445065243,0.060100331887301815,1.3235219732892733,0.2541274428367615,0.15080416202545166,0.2120787650346756,0.3829895555973053,0.7440076701821668,0.8480392156862745,0.6498194945848376,1.0,0.002565205003091333,0.12047530956761307,0.002565205003091333,1.0,0.05726048109120105,0.12047530956761307,0.05726048109120105,1.0,0.710210393914775,0.5726538078134297,0.352148267248755,0.638196400148528,1.0
450.0,0.5760633299748102,0.8043209885468251,0.43851199951050585,0.7657717707941042,0.4859866770049224,0.7468278040557428,0.9837808387916962,0.9821050262656812,0.9694193511424042,0.948806444738335,0.9710279152345291,0.41970837116241455,0.4182403087615967,0.44465118646621704,0.49019157886505127,0.4431978613138199,-0.031919888065289365,1.0,-0.3129277225130785,0.03874363537766926,0.3404786320880359,-0.3129277225130785,1.0,0.15546247629584542,-0.1794542721277036,0.03874363537766926,0.15546247629584542,1.0,-0.23382207751250472,0.3404786320880359,-0.1794542721277036,-0.23382207751250472,1.0,0.6119107883060436,0.7409294025655444,0.8457201149599688,0.7887509103914147,0.30729699817860107,2.2903969195393907,0.15616564232253802,1.3350773708963837,0.2291978895664215,0.163307785987854,0.23345452547073364,0.3740396499633789,0.7967401725790988,0.8651960784313726,0.6353790613718412,1.0,0.24718731762745877,0.0498339090326257,0.24718731762745877,1.0,0.17147570030752954,0.0498339090326257,0.17147570030752954,1.0,0.5362642800954827,0.44173596719749103,0.3654216080173558,0.6508024557999202,1.0
500.0,0.4168628118932247,0.8122513861121128,0.4227493449818878,0.7572154601832173,0.511157652007043,0.6802054003095027,0.9962040307175872,0.9979684950717396,0.994409075342986,0.9992316479864859,0.9969533122796996,0.37414056062698364,0.3564366400241852,0.38516467809677124,0.3443465530872345,0.36502210795879364,-0.08576030397422248,1.0,-0.48597386109754176,-0.002354060334952757,0.3412465812632387,-0.48597386109754176,1.0,0.21014992565073048,-0.2873406942586167,-0.002354060334952757,0.21014992565073048,1.0,-0.29028971506819284,0.3412465812632387,-0.2873406942586167,-0.29028971506819284,1.0,0.4745310827763873,0.7257013622367032,0.8633217163865411,0.6572674398383792,0.31345928471795137,2.3205196592662323,0.15038917903026303,1.3281612380373258,0.23198498785495758,0.16244198381900787,0.22862309217453003,0.37694981694221497,0.7967401725790988,0.8431372549019608,0.631768953068592,1.0,0.08616973106867956,0.18591563376387754,0.08616973106867956,1.0,0.17908217225823203,0.18591563376387754,0.17908217225823203,1.0,0.46395205550566315,0.4421885050548852,0.4254356623472025,0.6658487886190414,1.0
