step,train_step_loss,train_acc,train_loss,val_acc,val_loss,alignment_reward,avg_intra_expert_coherence,expert_diversity_e0,expert_diversity_e1,expert_diversity_e2,expert_diversity_e3,expert_diversity_mean,expert_purity_e0,expert_purity_e1,expert_purity_e2,expert_purity_e3,expert_purity_mean,inter_expert_similarity,inter_expert_similarity_e0_e0,inter_expert_similarity_e0_e1,inter_expert_similarity_e0_e2,inter_expert_similarity_e0_e3,inter_expert_similarity_e1_e0,inter_expert_similarity_e1_e1,inter_expert_similarity_e1_e2,inter_expert_similarity_e1_e3,inter_expert_similarity_e2_e0,inter_expert_similarity_e2_e1,inter_expert_similarity_e2_e2,inter_expert_similarity_e2_e3,inter_expert_similarity_e3_e0,inter_expert_similarity_e3_e1,inter_expert_similarity_e3_e2,inter_expert_similarity_e3_e3,intra_expert_coherence_e0,intra_expert_coherence_e1,intra_expert_coherence_e2,intra_expert_coherence_e3,l_conflict,l_conflict_e0,l_conflict_e1,l_conflict_e2,l_conflict_e3,load_cv,load_max_min_ratio,overall_task_conflict_cos,router_conflict_grad_l2,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3,task_acc__glue_cola,task_acc__glue_mrpc,task_acc__glue_rte,task_conflict_t0_t0,task_conflict_t0_t1,task_conflict_t0_t2,task_conflict_t1_t0,task_conflict_t1_t1,task_conflict_t1_t2,task_conflict_t2_t0,task_conflict_t2_t1,task_conflict_t2_t2,task_grad_norm_cv,task_loss__glue_cola,task_loss__glue_mrpc,task_loss__glue_rte,utilization_ratio
50.0,0.5613021502892177,0.62964866067241,0.6521626599621813,0.6176416152356484,0.6669778030608344,0.006415579468011856,0.8880322165172881,0.8809530733429487,0.9106849650405802,0.9194320900954315,0.8995301344599748,0.9026500657347337,0.5526149868965149,0.5259230732917786,0.5065038800239563,0.5319408178329468,0.5292456895112991,0.013815077695372407,1.0,0.3965442570415284,0.07726966397221356,-0.21663673913246634,0.3965442570415284,1.0,0.0739020260239376,0.1381586384942973,0.07726966397221356,0.0739020260239376,1.0,-0.38634738022727605,-0.21663673913246634,0.1381586384942973,-0.38634738022727605,1.0,0.8365394402748981,0.9170187828392979,0.8415203061145409,0.9570503368404158,-0.006415579468011856,-0.0007548724533990026,-0.0028078299947082996,-0.0018673216691240668,-0.0009855554671958089,0.285402025532481,2.1727077731632947,0.4470676480480285,0.0,1.3412716310057375,0.14850085973739624,0.3111555874347687,0.3226489722728729,0.2176947295665741,0.6912751677852349,0.6887254901960784,0.4729241877256318,1.0,0.6063185356164446,0.46754402969726416,0.6063185356164446,1.0,0.2673403788303768,0.46754402969726416,0.2673403788303768,1.0,0.8028828799381218,0.6017863088436709,0.6620716299934715,0.7370754703453609,1.0
100.0,0.5632844169934591,0.6597171826305591,0.6040002133960247,0.6465667231849653,0.6157684696351615,0.009463092312216759,0.8789179793769821,0.9619594679935433,0.9084895030593019,0.9508664875255919,0.9499549036722473,0.942817590562671,0.47155869007110596,0.5487332344055176,0.4874716103076935,0.49000608921051025,0.4994424059987068,0.07135095362793546,1.0,0.37838324150021385,0.16530349196599242,-0.079342388205438,0.37838324150021385,1.0,0.03483164280463751,0.23343734892791296,0.16530349196599242,0.03483164280463751,1.0,-0.30450761522570596,-0.079342388205438,0.23343734892791296,-0.30450761522570596,1.0,0.8701432938861585,0.8629141327978607,0.8459686930444491,0.9366457977794601,-0.009463092312216759,-0.00136093411128968,-0.003021411132067442,-0.003083442570641637,-0.001997303916141391,0.3010878502025783,2.255788825459867,0.36514999478243865,0.0,1.3363525763981872,0.14731460809707642,0.31086573004722595,0.33231064677238464,0.20950916409492493,0.6912751677852349,0.696078431372549,0.5523465703971119,1.0,0.4727848670614121,0.4292327881292364,0.4727848670614121,1.0,0.19343232915666758,0.4292327881292364,0.19343232915666758,1.0,0.4049361888186019,0.5923066883141758,0.5603913055623279,0.6946074150289808,1.0
150.0,0.6154772539933523,0.6818329615016904,0.5608238971885906,0.667728013600226,0.5896348535611936,0.027846824377775192,0.9190119263296476,0.9890951740852802,0.9859209611984946,0.982516166751376,0.9889911139834641,0.9866308540046538,0.4074571132659912,0.41400855779647827,0.42720866203308105,0.3900507986545563,0.4096812829375267,0.06287507299233726,1.0,0.4002946514067706,0.08063186173407462,-0.04448911089584448,0.4002946514067706,1.0,0.016457238284641525,0.21270709614077446,0.08063186173407462,0.016457238284641525,1.0,-0.2883512987163931,-0.04448911089584448,0.21270709614077446,-0.2883512987163931,1.0,0.8699600926740453,0.9516206151093011,0.8816366991714881,0.9728302983637555,-0.027846824377775192,-0.004303965717554092,-0.008687748573720455,-0.008442927151918411,-0.0064121815375983715,0.28754470199879434,2.2390817338329696,0.4138858694688336,0.0,1.3386419200234942,0.14535033702850342,0.30702415108680725,0.3254512846469879,0.22217409312725067,0.7334611697027804,0.7426470588235294,0.5270758122743683,1.0,0.5986624406621719,0.33321981362786307,0.5986624406621719,1.0,0.30977535411646584,0.33321981362786307,0.30977535411646584,1.0,0.4060868096183356,0.5433791059830034,0.4967973582154396,0.7287280964851379,1.0
200.0,0.7496716380119325,0.666088593074197,0.58508942274086,0.6404830909661371,0.6068740891084287,0.1097768098115921,0.931893310784114,0.9900203215598208,0.9799251895760207,0.9890849742421408,0.9730615632149384,0.9830230121482302,0.3948267698287964,0.4236411154270172,0.3959744870662689,0.43933480978012085,0.41344429552555084,0.08181936552080656,1.0,0.37733661736413643,0.16590778374215231,-0.04440785380739626,0.37733661736413643,1.0,0.05831323728561774,0.25638620577559296,0.16590778374215231,0.05831323728561774,1.0,-0.3226197972352638,-0.04440785380739626,0.25638620577559296,-0.3226197972352638,1.0,0.8956289926771062,0.9474366442318173,0.9122508432968123,0.9722567629307203,-0.1097768098115921,-0.012590905651450157,-0.03793605417013168,-0.036259252578020096,-0.022990599274635315,0.33168962597846985,2.4252641292782964,0.29830114498568006,0.0,1.324641561480584,0.13861028850078583,0.32325008511543274,0.3361665606498718,0.201973095536232,0.6922339405560882,0.6985294117647058,0.5306859205776173,1.0,0.2858880780718135,0.36182674412223653,0.2858880780718135,1.0,0.2471886127629901,0.36182674412223653,0.2471886127629901,1.0,0.4373639579716878,0.6175338660885814,0.507567223161459,0.6955211780752455,1.0
250.0,0.5570291156570117,0.6742713883286185,0.5747595610672724,0.6381370120472454,0.6145026864009552,0.019533583894371986,0.8912609843200132,0.9652477238073454,0.9726550886149351,0.9731685530589329,0.9781774356031818,0.9723122002710987,0.463603138923645,0.44564926624298096,0.44309455156326294,0.39701181650161743,0.4373396933078766,0.04592521223427439,1.0,0.3178844388070544,0.09570930309197018,-0.13266009902122422,0.3178844388070544,1.0,0.08350980826619511,0.23311400276066785,0.09570930309197018,0.08350980826619511,1.0,-0.32200618049901697,-0.13266009902122422,0.23311400276066785,-0.32200618049901697,1.0,0.8206996609032466,0.9034214537993169,0.8733179138868223,0.967604908690667,-0.019533583894371986,-0.003312363987788558,-0.00557139003649354,-0.006049143150448799,-0.00460068741813302,0.2646893858909607,2.1793484213983363,0.3170043473651021,0.0,1.3448663119364668,0.15494652092456818,0.2732376754283905,0.33768245577812195,0.23413336277008057,0.7018216682646213,0.7107843137254902,0.5018050541516246,1.0,0.2827051537796186,0.31643476650527835,0.2827051537796186,1.0,0.35187312181040925,0.31643476650527835,0.35187312181040925,1.0,0.597013683188448,0.5821675719650647,0.5477836694677963,0.7135568177700043,1.0
300.0,0.47065694630146027,0.7211107944805882,0.5244617178218359,0.6823158987627712,0.5577663622130109,0.051097869873046875,0.8941486030263639,0.9932179723840332,0.9974653389798508,0.997532397523044,0.9872069009968502,0.9938556524709445,0.3916076421737671,0.3666015863418579,0.36490124464035034,0.41225260496139526,0.38384076952934265,0.027515853437577065,1.0,0.3649766850140927,0.11010377388662605,-0.15154977821235646,0.3649766850140927,1.0,0.031118761532962447,0.20415546104612828,0.11010377388662605,0.031118761532962447,1.0,-0.39370978264199064,-0.15154977821235646,0.20415546104612828,-0.39370978264199064,1.0,0.8462417613178831,0.8985647116654888,0.8680026057963536,0.9637853333257302,-0.051097869873046875,-0.007543738465756178,-0.015768345445394516,-0.015355466865003109,-0.012430320493876934,0.26613470911979675,2.1706598637324444,0.30663723217489575,0.0,1.3421159808144525,0.14886556565761566,0.29347655177116394,0.32313650846481323,0.23452135920524597,0.7468839884947267,0.8235294117647058,0.47653429602888087,1.0,0.22800637513407582,0.49576078082923114,0.22800637513407582,1.0,0.19614454056138034,0.49576078082923114,0.19614454056138034,1.0,0.7646688449941809,0.5338820771292876,0.4212068443497022,0.718210165160043,1.0
350.0,0.4503570546706518,0.7595883077387319,0.4820236082698663,0.7150901662888561,0.5313296131534906,0.03379260003566742,0.8884310107640713,0.9870674669709547,0.9821087155706465,0.9924192378590398,0.9729711752432879,0.9836416489109823,0.3950713574886322,0.38620486855506897,0.36375221610069275,0.4258361756801605,0.3927161544561386,-0.012457199911922881,1.0,0.2943648087887237,0.048082137100497836,-0.15892198108004693,0.2943648087887237,1.0,-0.05948322853870405,0.20068339478111147,0.048082137100497836,-0.05948322853870405,1.0,-0.3994683305231193,-0.15892198108004693,0.20068339478111147,-0.3994683305231193,1.0,0.8344313477084776,0.9039621061434543,0.8616890144640253,0.9536415747403278,-0.03379260003566742,-0.004026311449706554,-0.009992443025112152,-0.013322744518518448,-0.006451099645346403,0.25669687906540883,2.0589561490792816,0.31639454828653385,0.0,1.3447693485628676,0.15709266066551208,0.29332900047302246,0.3234468996524811,0.22613155841827393,0.7900287631831256,0.8137254901960784,0.5415162454873647,1.0,0.32415284679303613,0.33238720242534103,0.32415284679303613,1.0,0.29264359564122433,0.33238720242534103,0.29264359564122433,1.0,0.5268869195895785,0.4800343089203798,0.4081370822135724,0.7058174483265196,1.0
400.0,0.6357802549997966,0.7745368447818132,0.4695267206066304,0.7239188966600135,0.5158960939830136,0.02575741335749626,0.8487797401006463,0.9397121994898342,0.9034195842196707,0.955315355277898,0.8780247417812052,0.919117970192152,0.5078287720680237,0.5535668134689331,0.4785338044166565,0.5844756960868835,0.5311012715101242,-0.00541740663830433,1.0,0.2233087244134342,-0.01871437004310206,-0.08018241167933597,0.2233087244134342,1.0,-0.034614353048159366,0.22174587637271986,-0.01871437004310206,-0.034614353048159366,1.0,-0.34404790584538264,-0.08018241167933597,0.22174587637271986,-0.34404790584538264,1.0,0.7834224742547793,0.8415924970608244,0.810405172643819,0.9596988164431622,-0.02575741335749626,-0.0035278869327157736,-0.00828887615352869,-0.008462116122245789,-0.005478534381836653,0.21350937026627417,1.840500772465011,0.2542422870573084,0.0,1.3541660869701042,0.17094190418720245,0.27803507447242737,0.31461870670318604,0.2364044040441513,0.7775647171620326,0.8382352941176471,0.555956678700361,1.0,0.3253992921435885,0.2402871141454705,0.3253992921435885,1.0,0.19704045488286612,0.2402871141454705,0.19704045488286612,1.0,0.5428306477915757,0.4983208958087987,0.35170386863105435,0.697663517509188,1.0
450.0,0.41182661056518555,0.7701266806551411,0.48319602230799186,0.7088175835998797,0.550735892611832,0.0032720647286623716,0.8353748694944423,0.980160979566893,0.9652339431682102,0.9902909429299245,0.9227220820527466,0.9646019869294437,0.39717140793800354,0.44107240438461304,0.3973942995071411,0.5301557779312134,0.44144847244024277,-0.011880083673620026,1.0,0.1468241277132419,0.06936376559249438,-0.26426278710834233,0.1468241277132419,1.0,0.009275440120093079,0.2805060218763162,0.06936376559249438,0.009275440120093079,1.0,-0.31298707023552336,-0.26426278710834233,0.2805060218763162,-0.31298707023552336,1.0,0.7508467092800322,0.8364458215973279,0.7951370614022002,0.959069885698209,-0.0032720647286623716,-0.0005867532454431057,-0.0008968091569840908,-0.0011040937388315797,-0.0006844085874035954,0.18312424022699833,1.6737174938862673,0.2069556789381962,0.0,1.3578960341573865,0.18386580049991608,0.27209725975990295,0.30773940682411194,0.23629742860794067,0.7746883988494727,0.821078431372549,0.5306859205776173,1.0,0.10945292283896751,0.32798098348240373,0.10945292283896751,1.0,0.18343313049321727,0.32798098348240373,0.18343313049321727,1.0,0.775018941955655,0.5096739136706326,0.44107826897764907,0.7014554951872144,1.0
500.0,0.7978002826372782,0.7896385762709216,0.43794710837555056,0.727412698819907,0.5136998210190573,0.022963516414165497,0.6958104755104403,0.9256804705990607,0.9380003619859225,0.9497607811256894,0.8849319344935691,0.9245933870510604,0.5280696153640747,0.512690007686615,0.4906541407108307,0.5746185183525085,0.5265080705285072,-0.018122537800130917,1.0,0.24885266621993005,-0.1381277554655404,0.1020364858613598,0.24885266621993005,1.0,-0.16874694942552104,0.15002402404198928,-0.1381277554655404,-0.16874694942552104,1.0,-0.3027736980330032,0.1020364858613598,0.15002402404198928,-0.3027736980330032,1.0,0.5461272949916178,0.6842889949712182,0.6910353117177296,0.8617903003611954,-0.022963516414165497,-0.003401923691853881,-0.006602224428206682,-0.0076779271475970745,-0.0052814423106610775,0.22292619098992564,1.912997321623579,0.14786474251274223,0.0,1.3508955800422915,0.16203708946704865,0.2826714515686035,0.3099765181541443,0.24531520903110504,0.7871524448705657,0.821078431372549,0.5740072202166066,1.0,0.16703265713346158,0.17905496658132228,0.16703265713346158,1.0,0.09750660382344284,0.17905496658132228,0.09750660382344284,1.0,0.4231746397298246,0.4693734228241307,0.38116043941209127,0.6905656008209501,1.0
