ts_epoch,event,phase,completed_jobs,total_jobs,failed_jobs,percent,eta_sec,elapsed_sec
1774666073.1664767,init,,0,0,0,0.0,,1.7642974853515625e-05
1774666073.1667433,pipeline_start,,0,0,0,0.0,,0.0002963542938232422
1774666073.1669552,lock_wait,,0,0,0,0.0,,0.0005319118499755859
1774666073.167164,lock_acquired,,0,0,0,0.0,,0.0007476806640625
1774666073.1673415,method_start,,0,0,0,0.0,,0.0009291172027587891
1774666073.1675804,lock_wait,,0,0,0,0.0,,0.0011601448059082031
1774666073.167776,lock_acquired,,0,0,0,0.0,,0.0013637542724609375
1774666073.1679657,lock_released,,0,0,0,0.0,,0.0015523433685302734
1774666073.1682298,lock_wait,,0,0,0,0.0,,0.0018107891082763672
1774666073.1684325,lock_acquired,,0,0,0,0.0,,0.0020132064819335938
1774666073.168617,plan_add,,0,1,0,0.0,,0.0022003650665283203
1774666073.1688027,phase_start,ours:coord:train.lr,0,1,0,0.0,,0.002390146255493164
1774666073.1953523,group_slots,ours:coord:train.lr,0,1,0,0.0,,0.028796672821044922
1774666073.1955578,group_start,ours:coord:train.lr,0,1,0,0.0,,0.029135704040527344
1774666077.4852495,job_done,ours:coord:train.lr,1,1,0,100.0,,4.3185038566589355
1774666077.5000515,group_end,ours:coord:train.lr,1,1,0,100.0,,4.333482027053833
1774666077.5002632,phase_end,,1,1,0,100.0,,4.333833694458008
1774666077.5005188,lock_released,,1,1,0,100.0,,4.334086179733276
1774666077.5009158,lock_wait,,1,1,0,100.0,,4.3344855308532715
1774666077.5011566,lock_acquired,,1,1,0,100.0,,4.334731101989746
1774666077.50136,plan_add,,1,2,0,50.0,4.334930896759033,4.334930896759033
1774666077.5015597,phase_start,ours:coord:train.weight_decay,1,2,0,50.0,4.335134744644165,4.335134744644165
1774666077.582565,group_slots,ours:coord:train.weight_decay,1,2,0,50.0,4.415956974029541,4.415956974029541
1774666077.582854,group_start,ours:coord:train.weight_decay,1,2,0,50.0,4.416371583938599,4.416371583938599
1774666081.8010504,job_done,ours:coord:train.weight_decay,2,2,0,100.0,,8.634297609329224
1774666081.8096368,group_end,ours:coord:train.weight_decay,2,2,0,100.0,,8.643123388290405
1774666081.8098989,phase_end,,2,2,0,100.0,,8.643437147140503
1774666081.8102553,lock_released,,2,2,0,100.0,,8.643752098083496
1774666081.8107657,lock_wait,,2,2,0,100.0,,8.644301176071167
1774666081.811067,lock_acquired,,2,2,0,100.0,,8.644609212875366
1774666081.811325,plan_add,,2,3,0,66.66666666666667,4.322432041168213,8.644864082336426
1774666081.8115878,phase_start,ours:coord:train.grad_clip,2,3,0,66.66666666666667,4.322563052177429,8.645126104354858
1774666081.859643,group_slots,ours:coord:train.grad_clip,2,3,0,66.66666666666667,4.346542954444885,8.69308590888977
1774666081.8598478,group_start,ours:coord:train.grad_clip,2,3,0,66.66666666666667,4.346711993217468,8.693423986434937
1774666085.8730454,job_done,ours:coord:train.grad_clip,3,3,0,100.0,,12.706421613693237
1774666085.8818567,group_end,ours:coord:train.grad_clip,3,3,0,100.0,,12.71518087387085
1774666085.8822448,phase_end,,3,3,0,100.0,,12.715689659118652
1774666085.8826814,lock_released,,3,3,0,100.0,,12.716152667999268
1774666085.883384,lock_wait,,3,3,0,100.0,,12.716841697692871
1774666085.8838024,lock_acquired,,3,3,0,100.0,,12.71727442741394
1774666085.8841596,plan_add,,3,4,0,75.0,4.239210923512776,12.71763277053833
1774666085.8845236,phase_start,ours:coord:method.ours.lambda_align,3,4,0,75.0,4.239332516988118,12.717997550964355
1774666085.9108002,group_slots,ours:coord:method.ours.lambda_align,3,4,0,75.0,4.248042662938436,12.744127988815308
1774666085.911193,group_start,ours:coord:method.ours.lambda_align,3,4,0,75.0,4.248212973276774,12.744638919830322
1774666090.063868,job_done,ours:coord:method.ours.lambda_align,4,4,0,100.0,,16.8971107006073
1774666090.0752466,group_end,ours:coord:method.ours.lambda_align,4,4,0,100.0,,16.908710479736328
1774666090.0754602,phase_end,,4,4,0,100.0,,16.90902829170227
1774666090.0757248,lock_released,,4,4,0,100.0,,16.90929388999939
1774666090.0766146,method_done,,4,4,0,100.0,,16.91019344329834
1774666090.0769703,method_start,,4,4,0,100.0,,16.910555362701416
1774666090.077205,lock_wait,,4,4,0,100.0,,16.910786390304565
1774666090.0774286,lock_acquired,,4,4,0,100.0,,16.911007165908813
1774666090.0776124,plan_add,,4,5,0,80.0,4.2277991771698,16.9111967086792
1774666090.0777965,phase_start,final:ours,4,5,0,80.0,4.22784560918808,16.91138243675232
1774666090.1250055,group_slots,final:ours,4,5,0,80.0,4.239568531513214,16.958274126052856
1774666090.1253722,group_start,final:ours,4,5,0,80.0,4.2397125363349915,16.958850145339966
1774666094.8951807,job_done,final:ours,5,5,0,100.0,,21.728467226028442
1774666094.9084132,group_end,final:ours,5,5,0,100.0,,21.741308450698853
1774666094.9087539,phase_end,,5,5,0,100.0,,21.742274522781372
1774666094.9091263,lock_released,,5,5,0,100.0,,21.742656469345093
1774666094.9094427,method_done,,5,5,0,100.0,,21.742944478988647
1774666094.9102724,pipeline_done,,5,5,0,100.0,,21.743762969970703
1774666094.9107752,lock_released,,5,5,0,100.0,,21.744118213653564
