step,train_step_loss,train_acc,train_loss,val_acc,val_loss,alignment_reward,avg_intra_expert_coherence,expert_diversity_e0,expert_diversity_e1,expert_diversity_e2,expert_diversity_e3,expert_diversity_mean,expert_purity_e0,expert_purity_e1,expert_purity_e2,expert_purity_e3,expert_purity_mean,inter_expert_similarity,inter_expert_similarity_e0_e0,inter_expert_similarity_e0_e1,inter_expert_similarity_e0_e2,inter_expert_similarity_e0_e3,inter_expert_similarity_e1_e0,inter_expert_similarity_e1_e1,inter_expert_similarity_e1_e2,inter_expert_similarity_e1_e3,inter_expert_similarity_e2_e0,inter_expert_similarity_e2_e1,inter_expert_similarity_e2_e2,inter_expert_similarity_e2_e3,inter_expert_similarity_e3_e0,inter_expert_similarity_e3_e1,inter_expert_similarity_e3_e2,inter_expert_similarity_e3_e3,intra_expert_coherence_e0,intra_expert_coherence_e1,intra_expert_coherence_e2,intra_expert_coherence_e3,l_conflict,l_conflict_e0,l_conflict_e1,l_conflict_e2,l_conflict_e3,load_cv,load_max_min_ratio,overall_task_conflict_cos,router_conflict_grad_l2,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3,task_acc__glue_cola,task_acc__glue_mrpc,task_acc__glue_rte,task_conflict_t0_t0,task_conflict_t0_t1,task_conflict_t0_t2,task_conflict_t1_t0,task_conflict_t1_t1,task_conflict_t1_t2,task_conflict_t2_t0,task_conflict_t2_t1,task_conflict_t2_t2,task_grad_norm_cv,task_loss__glue_cola,task_loss__glue_mrpc,task_loss__glue_rte,utilization_ratio
100.0,0.5403375178575517,0.7245800106663958,0.5090448545130808,0.6981123537535577,0.5490292352955423,0.1622806191444397,0.3073043459270701,5.0301676981939696e-11,0.5503096411955605,0.8235039759856629,0.8457992054539212,0.5549032056713616,1.0,0.7072712182998657,0.6083468198776245,0.5787686705589294,0.7235966771841049,-0.14883003979457374,1.0,-0.10790415048838274,-0.38746927007407134,0.010497522033889843,-0.10790415048838274,1.0,-0.0006568717461605623,-0.18510685390420853,-0.38746927007407134,-0.0006568717461605623,1.0,-0.22234061458850907,0.010497522033889843,-0.18510685390420853,-0.22234061458850907,1.0,0.0,0.24501554477625656,0.42859846677751867,0.5556033721545054,-0.1622806191444397,-0.0,-0.08250115066766739,-0.030183330178260803,-0.049596138298511505,0.694370352550787,11.696575036581335,0.33027725995693974,0.0,0.6450648935235761,0.03825462609529495,0.12184619158506393,0.44744810461997986,0.3924509286880493,0.8053691275167785,0.8088235294117647,0.48014440433212996,1.0,0.25002950285083797,0.5936555126951178,0.25002950285083797,1.0,0.1471467643248634,0.5936555126951178,0.1471467643248634,1.0,0.41200512708892595,0.445484169410499,0.40304983909442726,0.7985536973817008,0.5
200.0,0.5533914218346279,0.8129095134091834,0.4422627372609514,0.7821247357922809,0.49548688043360345,0.22061888873577118,-0.04904534759646846,0.27136183531203056,0.9365046743493911,0.3416429592652988,0.8881129834454375,0.6094056130930394,0.9118992686271667,0.4947042465209961,0.875737190246582,0.5436074733734131,0.7064870446920395,0.009079209269307645,1.0,0.03591423115209814,0.09578906262724879,-0.1673756279423653,0.03591423115209814,1.0,-0.15867134403936756,-0.06277988232807385,0.09578906262724879,-0.15867134403936756,1.0,0.3115988161463057,-0.1673756279423653,-0.06277988232807385,0.3115988161463057,1.0,-0.2866665117917723,-0.13568033412813282,-0.2080214209406277,0.434186876474659,-0.22061888873577118,-0.008867807686328888,-0.08956841379404068,-0.05701208859682083,-0.06517058610916138,0.5354704579991375,9.2658162998425,0.14736618301615537,0.0,0.6205428215088667,0.04287288337945938,0.3314387798309326,0.39725226163864136,0.22843605279922485,0.7737296260786194,0.8578431372549019,0.7148014440433214,1.0,0.02534320741105888,0.4028425350658776,0.02534320741105888,1.0,0.01391280657152965,0.4028425350658776,0.01391280657152965,1.0,0.2637496715902215,0.5750702744890147,0.3430154200131987,0.5683749467985971,0.75
300.0,0.4158618847529093,0.8485932632398754,0.3642759853861716,0.8282881397335583,0.4022751883688418,0.12499524652957916,-0.027517673177847042,0.4274734728122096,0.9807948889671118,0.44805832964764536,0.5645653325995234,0.6052230060066225,0.8430724740028381,0.3967225253582001,0.8058095574378967,0.6885719895362854,0.6835441365838051,-0.017185714720122335,1.0,0.033526467240156024,0.41397428846199325,-0.12703236628528214,0.033526467240156024,1.0,-0.25673575952022826,-0.17327995641467486,0.41397428846199325,-0.25673575952022826,1.0,0.006433038197302,-0.12703236628528214,-0.17327995641467486,0.006433038197302,1.0,-0.16794266999709975,-0.11513195465001491,0.22067762087944431,-0.047673688943717846,-0.12499524652957916,-0.020570460706949234,-0.03158831596374512,-0.044206276535987854,-0.028630198910832405,0.34077649359562956,2.376076589374333,0.06710149093935043,0.0,0.619696270260546,0.186329185962677,0.28251317143440247,0.3738277554512024,0.15732984244823456,0.8398849472674976,0.8651960784313726,0.779783393501805,1.0,-0.12800727549295368,0.5179211321346924,-0.12800727549295368,1.0,-0.18860938382368742,0.5179211321346924,-0.18860938382368742,1.0,0.3630406107858466,0.38948901705728234,0.3252495370951353,0.49208701095410756,1.0
400.0,0.19844459369778633,0.8895218534132466,0.2884405385915086,0.8290137205109392,0.4414387906504051,0.1758355349302292,-0.11942499326327272,0.5748268088336718,0.6733039071475726,5.0301676981939696e-11,0.8757579894069204,0.5309721763596166,0.6834614872932434,0.6238015294075012,1.0,0.5859552025794983,0.7233045548200607,0.053614136434988614,1.0,-0.15183598204402568,0.35705317410172394,0.10525958042154014,-0.15183598204402568,1.0,-0.03550683559717831,-0.05090076776214162,0.35705317410172394,-0.03550683559717831,1.0,0.09761564949001326,0.10525958042154014,-0.05090076776214162,0.09761564949001326,1.0,-0.002517690989355892,-0.16659394893135296,0.0,-0.308588333132382,-0.1758355349302292,-0.07053559273481369,-0.028085866943001747,-0.03111458197236061,-0.04609948769211769,0.35066551280001035,3.2188786631492414,0.22820878924037022,0.0,0.5568134675526785,0.26699522137641907,0.2940489947795868,0.3349100649356842,0.104045569896698,0.8264621284755513,0.8627450980392157,0.7978339350180506,1.0,0.13691534344007447,0.42866777579205056,0.13691534344007447,1.0,0.11904324848898563,0.42866777579205056,0.11904324848898563,1.0,0.3507598250940728,0.440200558109991,0.3971281637181984,0.4869876501230257,0.75
500.0,0.33559334029754007,0.9108424759582826,0.24754510717111536,0.8452155856487273,0.37272697825410256,0.10552600026130676,-0.11298286941100874,0.6170378830854916,0.9612426577405742,5.0301676981939696e-11,0.9200807567155116,0.6245903243979698,0.5916521549224854,0.43068066239356995,1.0,0.48562756180763245,0.6269900947809219,-0.0879917902123773,1.0,-0.10269058441483131,0.40033386573792523,-0.19895313297273465,-0.10269058441483131,1.0,-0.3966702278362777,-0.3197461184277552,0.40033386573792523,-0.3966702278362777,1.0,0.08977545663940986,-0.19895313297273465,-0.3197461184277552,0.08977545663940986,1.0,-0.1577745048240342,0.03781554963935599,0.0,-0.33197252245935677,-0.10552600026130676,-0.02702401950955391,-0.01982586830854416,-0.04317052662372589,-0.015505591407418251,0.33320744833857435,2.2018577194461395,0.0636203518760637,0.0,0.5621886198512382,0.1804320216178894,0.3255290389060974,0.33974143862724304,0.1542976349592209,0.835091083413231,0.8774509803921569,0.8231046931407943,1.0,-0.16147896618251092,0.43912202843743936,-0.16147896618251092,1.0,-0.08678200662673732,0.43912202843743936,-0.08678200662673732,1.0,0.3676824801439598,0.41867657351300464,0.31719984405893176,0.38230451719037123,1.0
600.0,0.24077055417001247,0.9112075460517405,0.24259140657944056,0.8362728990674763,0.38924608189560184,0.04627630487084389,-0.12260419395758697,0.5688580559446205,0.6182654450582195,0.4920465095485723,0.6285662015393516,0.576934053022691,0.7576684951782227,0.5832120776176453,0.768928050994873,0.5360162258148193,0.6614562124013901,-0.0678591918174158,1.0,-0.06828563786911038,0.25742508424940597,-0.18691922068384775,-0.06828563786911038,1.0,0.03239219179312907,-0.36331687617611225,0.25742508424940597,0.03239219179312907,1.0,-0.07845069221795949,-0.18691922068384775,-0.36331687617611225,-0.07845069221795949,1.0,-0.17572894385848103,-0.2983592459971301,-0.2852450304651299,0.26891644449039315,-0.04627630487084389,-0.02120991423726082,-0.008235628716647625,-0.014556079171597958,-0.002274680882692337,0.5402245473594013,8.30298043721579,-0.03857667418004135,0.0,0.5567330588517642,0.21257410943508148,0.33294394612312317,0.4056287407875061,0.04885338991880417,0.835091083413231,0.8578431372549019,0.8158844765342961,1.0,-0.25534999996672053,0.4332816510454586,-0.25534999996672053,1.0,-0.29366167361886214,0.4332816510454586,-0.29366167361886214,1.0,0.3675093134304019,0.38840064301887767,0.36454738634547185,0.41479021632245605,0.75
700.0,0.3019946928446492,0.9413268869362049,0.1662001997101509,0.8470798349302813,0.41602386989208556,0.31359535455703735,0.19857241199877965,0.6242363681266621,0.689340881795971,0.5062300424877721,0.6309220397776522,0.6126823330470144,0.5605614185333252,0.7293373942375183,0.7722944617271423,0.5020604133605957,0.6410634219646454,-0.09316746951985082,1.0,-0.22037782604498576,0.3414158068667874,-0.2875487312748101,-0.22037782604498576,1.0,-0.38843647032530654,0.012173899981178743,0.3414158068667874,-0.38843647032530654,1.0,-0.016231496321968582,-0.2875487312748101,0.012173899981178743,-0.016231496321968582,1.0,0.23117627668711163,0.45397475926317266,-0.09057341355661297,0.1997120256014473,-0.31359535455703735,-0.0597870908677578,-0.11233289539813995,-0.08433379977941513,-0.05714154988527298,0.7161113619804382,7.676859538467477,-0.02390869994716116,0.0,0.48243042049688045,0.0991433709859848,0.32978153228759766,0.5052592158317566,0.06581587344408035,0.837967401725791,0.8946078431372549,0.8086642599277978,1.0,-0.12877462892033448,0.14463840076313988,-0.12877462892033448,1.0,-0.08758987168428889,0.14463840076313988,-0.08758987168428889,1.0,0.5305867379156193,0.3657050534997505,0.3419916879490712,0.5403748682274351,0.5
800.0,0.26923313736915594,0.9627586177705539,0.12015573399172914,0.8529135909122613,0.4067495595200949,0.1502610146999359,0.002531981990853564,0.6061465665374831,0.6996002963596977,0.521925973444817,0.2689013401725813,0.5241435441286448,0.6161444783210754,0.5284379124641418,0.7401163578033447,0.9130523800849915,0.6994377821683884,0.046391306278270206,1.0,0.03830524287534083,0.32307277988980815,-0.0270276063269592,0.03830524287534083,1.0,-0.3607078051167226,0.11497142902880364,0.32307277988980815,-0.3607078051167226,1.0,0.18973379731935047,-0.0270276063269592,0.11497142902880364,0.18973379731935047,1.0,0.1734304848956136,-0.3578661186532012,0.171963417730798,0.022600143990203863,-0.1502610146999359,-0.052668146789073944,-0.050099749118089676,-0.024222571402788162,-0.02327054738998413,0.6378952264785767,6.667370394417624,0.008308646296387848,0.0,0.48807443252385213,0.14551061391830444,0.28971534967422485,0.4911145865917206,0.07365941256284714,0.8485139022051774,0.8799019607843137,0.8303249097472925,1.0,0.0028713198035042603,0.11696266286504131,0.0028713198035042603,1.0,-0.09490804377938203,0.11696266286504131,-0.09490804377938203,1.0,0.3323048600209273,0.3661540683273596,0.29885328918302834,0.5552413210498967,0.75
900.0,0.28846314704666537,0.9522631171271841,0.1216178575585104,0.8479522087709893,0.41964680473534344,0.45218369364738464,0.18582323013973168,0.5944184288161628,0.9899145253144915,5.0301676981939696e-11,0.161262558285593,0.43639887811663725,0.6437576413154602,0.3911631405353546,1.0,0.9570640921592712,0.7479962185025215,-0.012333645633653745,1.0,-0.09270385880503319,0.1732830511039574,-0.2520386256767527,-0.09270385880503319,1.0,-0.2852147190320861,0.048085074913599035,0.1732830511039574,-0.2852147190320861,1.0,0.33458720369439315,-0.2520386256767527,0.048085074913599035,0.33458720369439315,1.0,-0.10713696549266068,0.6735917502020738,0.0,0.17683813584951355,-0.45218369364738464,-0.18384113907814026,-0.021260756999254227,-0.22674909234046936,-0.020332705229520798,0.46653031903866754,3.8712083146165384,0.06114008870554172,0.0,0.528639850034206,0.175694078207016,0.3364660143852234,0.3876921832561493,0.10014759004116058,0.8561840843720039,0.8970588235294118,0.7906137184115524,1.0,-0.021582983172738192,0.17860439548191354,-0.021582983172738192,1.0,0.026398853807449805,0.17860439548191354,0.026398853807449805,1.0,0.3436748533531165,0.3310900772068621,0.27734967394658894,0.6505006630525791,0.75
1000.0,0.22078481207912168,0.9713292995733441,0.08971585163059559,0.8512435716741408,0.43706133042162015,0.31957030296325684,0.053162085481549354,0.6255218738891394,0.3484630735295841,0.5997249514639379,0.12457524163862434,0.4245712851303214,0.5553988814353943,0.8718650937080383,0.6301699280738831,0.9693889617919922,0.756705716252327,0.10593228005299715,1.0,0.165789263867088,0.030349457917954233,0.07801726333176993,0.165789263867088,1.0,0.08808150342662363,0.05460906305264819,0.030349457917954233,0.08808150342662363,1.0,0.21874712872189891,0.07801726333176993,0.05460906305264819,0.21874712872189891,1.0,-0.04138790913329299,0.2649312911329782,0.28259154369795497,-0.29348658377144277,-0.31957030296325684,-0.024305149912834167,-0.08217398077249527,-0.20605675876140594,-0.0070344083942472935,0.46441349387168884,5.681052319503175,0.020370122912087476,0.0,0.5266476649859989,0.2686678171157837,0.2687670588493347,0.39332979917526245,0.06923537701368332,0.8533077660594439,0.8700980392156863,0.8303249097472925,1.0,-0.04490042434252788,0.1829157175942667,-0.04490042434252788,1.0,-0.07690492451547638,0.1829157175942667,-0.07690492451547638,1.0,0.33649248057758846,0.3455440099635481,0.3961976371949776,0.5694423441063347,0.75
