ts_epoch,event,phase,completed_jobs,total_jobs,failed_jobs,percent,eta_sec,elapsed_sec
1774667045.5474005,init,,0,0,0,0.0,,9.918212890625e-05
1774667045.5484085,pipeline_start,,0,0,0,0.0,,0.001241445541381836
1774667045.5570111,lock_wait,,0,0,0,0.0,,0.00206756591796875
1774667045.562605,lock_acquired,,0,0,0,0.0,,0.010998725891113281
1774667045.5670912,method_start,,0,0,0,0.0,,0.016335487365722656
1774667045.5710466,lock_wait,,0,0,0,0.0,,0.02117133140563965
1774667045.5745628,lock_acquired,,0,0,0,0.0,,0.024825096130371094
1774667045.5778248,lock_released,,0,0,0,0.0,,0.028162479400634766
1774667045.5810628,lock_wait,,0,0,0,0.0,,0.032440900802612305
1774667045.585214,lock_acquired,,0,0,0,0.0,,0.0346989631652832
1774667045.5945978,plan_add,,0,24,0,0.0,,0.03878951072692871
1774667045.5981367,phase_start,ours:coord:train.lr,0,24,0,0.0,,0.048166751861572266
1774667045.653971,group_slots,ours:coord:train.lr,0,24,0,0.0,,0.10686707496643066
1774667045.6724813,group_start,ours:coord:train.lr,0,24,0,0.0,,0.1075127124786377
1774667158.137258,job_done,ours:coord:train.lr,1,24,0,4.166666666666667,2589.562836408615,112.589688539505
1774667260.020555,job_done,ours:coord:train.lr,2,24,0,8.333333333333334,2359.20969080925,214.47360825538635
1774667362.760372,job_done,ours:coord:train.lr,3,24,0,12.5,2220.4942915439606,317.2134702205658
1774667476.9038231,job_done,ours:coord:train.lr,4,24,0,16.666666666666668,2156.7847430706024,431.3569486141205
1774667575.9700923,job_done,ours:coord:train.lr,5,24,0,20.833333333333332,2015.6081577777861,530.4231994152069
1774667679.047342,job_done,ours:coord:train.lr,6,24,0,25.0,1900.5013260841367,633.5004420280457
1774667791.0252364,job_done,ours:coord:train.lr,7,24,0,29.166666666666668,1810.4472515923637,745.4782800674438
1774667899.2695482,job_done,ours:coord:train.lr,8,24,0,33.333333333333336,1707.4449582099915,853.7224791049957
1774668003.424324,job_done,ours:coord:train.lr,9,24,0,37.5,1596.4622056484222,957.8773233890533
1774668110.133618,job_done,ours:coord:train.lr,10,24,0,41.666666666666664,1490.4213118553162,1064.5866513252258
1774668221.057408,job_done,ours:coord:train.lr,11,24,0,45.833333333333336,1389.23969726129,1175.5105130672455
1774668324.3207266,job_done,ours:coord:train.lr,12,24,0,50.0,1278.7738091945648,1278.7738091945648
1774668428.755461,job_done,ours:coord:train.lr,13,24,0,54.166666666666664,1170.4072295519022,1383.2085440158844
1774668542.0845237,job_done,ours:coord:train.lr,14,24,0,58.333333333333336,1068.9553897721428,1496.5375456809998
1774668647.0000706,job_done,ours:coord:train.lr,15,24,0,62.5,960.8719006061554,1601.4531676769257
1774668751.3103085,job_done,ours:coord:train.lr,16,24,0,66.66666666666667,852.8816664218903,1705.7633328437805
1774668857.8152907,job_done,ours:coord:train.lr,17,24,0,70.83333333333333,746.228145641439,1812.2683537006378
1774668971.6296854,job_done,ours:coord:train.lr,18,24,0,75.0,642.0275880495707,1926.0827641487122
1774669075.5916767,job_done,ours:coord:train.lr,19,24,0,79.16666666666667,534.2222947823375,2030.044720172882
1774669182.8336563,job_done,ours:coord:train.lr,20,24,0,83.33333333333333,427.45733690261847,2137.286684513092
1774669293.829894,job_done,ours:coord:train.lr,21,24,0,87.5,321.18328758648465,2248.2830131053925
1774669398.297787,job_done,ours:coord:train.lr,22,24,0,91.66666666666667,213.88644511049446,2352.750896215439
1774669498.3754032,job_done,ours:coord:train.lr,23,24,0,95.83333333333333,106.6447129767874,2452.8283984661102
1774669604.094973,job_done,ours:coord:train.lr,24,24,0,100.0,,2558.5480415821075
1774669604.1048975,group_end,ours:coord:train.lr,24,24,0,100.0,,2558.5580468177795
1774669604.1083324,phase_end,,24,24,0,100.0,,2558.558363199234
1774669604.1120453,lock_released,,24,24,0,100.0,,2558.5618607997894
1774669604.1154473,lock_wait,,24,24,0,100.0,,2558.5667560100555
1774669604.1193757,lock_acquired,,24,24,0,100.0,,2558.56898355484
1774669604.1232588,plan_add,,24,48,0,50.0,2558.5728511810303,2558.5728511810303
1774669604.1266646,phase_start,ours:coord:train.weight_decay,24,48,0,50.0,2558.576735496521,2558.576735496521
1774669604.1496105,group_slots,ours:coord:train.weight_decay,24,48,0,50.0,2558.602712869644,2558.602712869644
1774669604.1532977,group_start,ours:coord:train.weight_decay,24,48,0,50.0,2558.603099822998,2558.603099822998
1774669715.1212065,job_done,ours:coord:train.weight_decay,25,48,0,52.083333333333336,2456.0079557418826,2669.5738649368286
1774669816.8649528,job_done,ours:coord:train.weight_decay,26,48,0,54.166666666666664,2344.96142745018,2771.31805062294
1774669920.1707022,job_done,ours:coord:train.weight_decay,27,48,0,56.25,2235.818450689316,2874.6237223148346
1774670033.722897,job_done,ours:coord:train.weight_decay,28,48,0,58.333333333333336,2134.4113959584915,2988.1759543418884
1774670139.871979,job_done,ours:coord:train.weight_decay,29,48,0,60.416666666666664,2027.3164432295437,3094.3250975608826
1774670244.4201813,job_done,ours:coord:train.weight_decay,30,48,0,62.5,1919.3239889144897,3198.873314857483
1774670349.4126925,job_done,ours:coord:train.weight_decay,31,48,0,64.58333333333333,1811.7973827700462,3303.865815639496
1774670462.6805232,job_done,ours:coord:train.weight_decay,32,48,0,66.66666666666667,1708.5668236017227,3417.1336472034454
1774670566.796756,job_done,ours:coord:train.weight_decay,33,48,0,68.75,1600.5681219967928,3521.2498683929443
1774670669.7304468,job_done,ours:coord:train.weight_decay,34,48,0,70.83333333333333,1492.3108834939844,3624.1835741996765
1774670784.5854728,job_done,ours:coord:train.weight_decay,35,48,0,72.91666666666667,1388.7857024737766,3739.038429737091
1774670888.5319335,job_done,ours:coord:train.weight_decay,36,48,0,75.0,1280.994972308477,3842.9849169254303
1774670992.5039277,job_done,ours:coord:train.weight_decay,37,48,0,77.08333333333333,1173.419629444947,3946.956935405731
1774671102.3739824,job_done,ours:coord:train.weight_decay,38,48,0,79.16666666666667,1067.586046645516,4056.82697725296
1774671212.1392019,job_done,ours:coord:train.weight_decay,39,48,0,81.25,961.5212868910569,4166.59224319458
1774671314.7679331,job_done,ours:coord:train.weight_decay,40,48,0,83.33333333333333,853.8442081928252,4269.221040964127
1774671419.674819,job_done,ours:coord:train.weight_decay,41,48,0,85.41666666666667,746.8023193231443,4374.127870321274
1774671530.8922505,job_done,ours:coord:train.weight_decay,42,48,0,87.5,640.76362657547,4485.34538602829
